t,ax,ay,az,gx,gy,gz,mx,my,mz,temp,src
23.55370,-3.70102,-2.50578,-2.99316,-12.83122,-14.79091,-8.24277,-30.03315,9.17912,35.26309,28.60156,comp
23.57726,-2.76791,-3.02971,-3.20519,24.66878,-69.94716,-36.47714,-30.01313,9.20858,33.24942,28.57617,comp
23.59316,-3.04819,-2.88872,-1.89465,28.09065,-108.44716,-42.54355,-31.11860,10.27010,32.84659,28.55469,comp
23.61730,-3.96762,-0.56841,-3.45910,24.21565,-106.58974,-3.76230,-30.76459,10.95272,33.63223,28.58008,comp
23.63331,-9.33871,-2.87505,-4.62219,21.14729,-72.12099,40.26895,-31.48822,10.62167,32.84463,28.62109,comp
23.65725,-11.20102,-5.32036,-3.39855,8.35823,-40.82411,42.30020,-30.77924,13.40096,33.18497,28.55664,comp
23.67312,-9.52621,-5.10307,-2.78088,-26.36052,-12.12099,35.86661,-30.40522,13.06283,32.40225,28.58984,comp
23.69727,-5.87387,-4.93791,-2.01183,-72.17302,21.44151,70.89786,-29.31342,13.74593,32.77774,28.56445,comp
23.71337,-6.01730,-0.90276,-5.92004,-120.42302,47.67589,129.30411,-28.22943,13.71398,34.37832,28.58594,comp
23.73755,-12.57590,-0.98552,-9.47277,-100.28239,69.20714,115.32755,-26.41986,15.78039,35.13272,28.55469,comp
23.75335,-8.31418,-4.20427,-6.94152,-27.78239,34.01964,-2.54745,-24.94916,14.36144,35.94620,28.60547,comp
23.77736,-2.22433,-0.56364,-8.60266,-49.07927,28.89464,6.72598,-25.68012,14.72082,35.53360,28.56055,comp
23.79312,-7.99777,1.43440,-11.71008,9.45198,13.02745,19.90567,-25.69535,13.99426,37.56485,28.56445,comp
23.81738,-5.75949,-2.57732,-8.42297,91.13948,-37.44130,-46.78183,-24.94487,14.01179,35.93985,28.60352,comp
23.83319,-2.85519,-5.83122,-4.82336,130.48323,-101.75380,-91.31308,-26.76225,13.34626,34.76700,28.58789,comp
23.85733,-4.64523,-6.83025,-1.42492,90.04573,-143.72255,-107.78183,-28.57866,14.09382,32.36270,28.59570,comp
23.87315,-4.51083,-4.32243,-3.59484,51.48323,-168.48817,-120.96152,-29.31498,14.44831,32.36468,28.57227,comp
23.89719,-6.91122,-3.87859,-3.43920,64.78011,-173.37099,-92.28964,-30.02055,14.49516,29.55023,28.57422,comp
23.91331,-12.54013,-8.54655,-1.46362,47.45198,-127.62099,-45.66464,-30.01812,15.20463,28.73285,28.57227,comp
23.93777,-14.73740,-7.71208,-2.28100,-21.42302,-60.74599,-30.40683,-30.74712,14.86039,28.73623,28.61914,comp
23.95299,-11.92294,-7.34978,-2.76391,-56.32927,-25.37099,-64.18808,-31.85748,15.56107,29.14419,28.58594,comp
23.97720,-7.66542,-6.28638,-1.61786,-91.85978,9.60424,-42.53773,-31.49003,14.50522,29.98115,28.61523,full
24.00127,-6.81044,-4.92603,-3.10028,-120.00040,34.38549,-6.47523,-30.00566,13.45933,29.17158,28.57617,comp
24.01757,-6.11268,-3.12915,-4.60028,-154.62540,48.84642,21.58727,-28.56230,13.41282,31.57392,28.55273,comp
24.04150,-8.22401,-1.96216,-6.11688,-179.75040,75.40892,52.00915,-27.46855,13.03660,32.76142,28.61523,comp
24.05721,-7.30116,-2.94068,-7.21649,-156.34415,79.98705,43.22790,-26.73125,11.97898,33.17890,28.58008,comp
24.08123,-4.37928,-1.00025,-7.80096,-106.78165,72.24486,36.51305,-24.19414,11.91904,35.98554,28.55273,comp
24.09719,-3.78553,-2.39380,-6.78631,-68.90665,59.80736,58.05993,-22.75761,10.45420,40.04023,28.56055,comp
24.12118,-5.13612,-3.89478,-5.79559,-43.48478,47.94017,65.84899,-22.00224,10.47730,38.00507,28.53906,comp
24.13729,-6.57167,-2.63794,-8.11004,-27.99259,23.75267,41.23962,-20.89091,10.83472,36.76679,28.60352,comp
24.16139,-7.26796,-2.72846,-7.42840,22.25741,-1.84108,17.33337,-21.27519,10.81475,38.39472,28.57227,comp
24.17722,-6.64051,-4.28314,-6.47723,52.44491,-8.10280,3.15368,-21.64873,11.16045,38.79609,28.55469,comp
24.20160,-8.83778,-3.88593,-6.44966,51.19296,0.21752,1.16442,-21.26835,11.17453,37.57148,28.58008,comp
24.21722,-8.13856,-3.68146,-7.08735,50.08260,23.20189,-9.29652,-22.36894,11.18290,37.58276,28.53125,comp
24.24126,-7.85536,-4.89630,-5.25142,24.19198,53.74877,3.02380,-22.73540,11.54081,37.18383,28.54688,comp
24.25718,-8.21815,-3.75861,-6.19819,-22.77677,63.30345,-7.18714,-23.81743,10.16581,36.41674,28.55664,comp
24.28113,-6.89491,-3.78116,-10.13960,-8.56583,54.35033,6.42223,-22.35063,8.74100,37.62670,28.55273,comp
24.29727,-6.32313,-3.52457,-5.79194,20.21542,22.77220,-28.73402,-23.08012,8.75248,37.23119,28.58008,comp
24.32136,-6.02674,-2.79703,-8.46968,14.74667,8.69408,-35.77699,-23.09158,8.38700,38.46459,28.57617,comp
24.33709,-5.20741,-3.06729,-6.11421,37.43417,-1.14967,-17.82386,-24.52420,6.32841,36.88842,28.53125,comp
24.36135,-7.59217,-4.35831,-6.60444,0.74667,18.31908,6.58239,-24.16092,7.37723,36.45898,28.58984,comp
24.37717,-8.01258,-3.84024,-7.11079,-8.62052,18.12169,-4.48792,-24.53103,7.37379,36.85986,28.59766,comp
24.40120,-6.95790,-3.66849,-6.51851,6.38729,5.01232,-17.93324,-23.40896,5.63257,36.07030,28.59375,comp
24.41756,-5.53309,-3.56821,-6.48488,10.99276,-15.94081,-31.57386,-23.78616,6.32740,36.47192,28.62891,comp
24.44129,-4.72743,-3.34848,-5.89796,-6.49162,-9.05409,-19.23011,-24.51517,6.33854,36.07055,28.57422,comp
24.45725,-5.81727,-1.46665,-10.30421,1.01229,14.58654,5.67614,-23.79007,6.32150,36.87475,28.56055,comp
24.48155,-7.26063,-5.72836,-3.19093,55.98104,5.31310,7.53356,-24.88089,5.63791,36.49413,28.55664,comp
24.49719,-8.45985,-3.56626,-5.31593,32.30917,40.34435,43.15856,-25.23880,5.65217,35.68603,28.60352,comp
24.52115,-6.35438,-4.42856,-6.23927,-18.59708,0.28185,-56.84144,-24.87723,4.58577,36.91943,28.55664,comp
24.55479,-2.54188,-4.57346,-7.55665,-33.15958,-11.50721,-66.55238,-24.15652,4.56280,38.12743,28.54297,comp
24.56135,-12.84657,-4.59261,-10.94142,67.90292,21.11779,-38.66175,-24.16021,4.20148,38.92675,28.53711,comp
24.57740,-4.78000,-3.88956,-3.37015,80.34529,48.88224,-77.84628,-25.25706,3.85809,38.96088,28.56250,full
24.60138,-5.12228,-4.00742,-5.34378,80.60823,3.41349,-57.75253,-25.96555,2.84051,37.36615,28.58594,comp
24.62516,-4.13791,-3.78488,-5.00662,80.52834,-1.40682,-49.11190,-26.70188,2.49188,37.79437,28.55078,comp
24.64131,-5.11740,-4.36057,-4.96704,75.58693,-8.05917,-38.36971,-27.77317,1.48309,35.80023,28.54102,comp
24.66524,-5.50656,-5.65744,-7.17603,52.94630,1.94865,-38.49172,-28.87766,1.84076,35.81749,28.54883,comp
24.68410,-4.82150,-6.90061,-6.81714,74.60255,10.48771,-42.15188,-29.56712,0.49798,32.61632,28.59375,comp
24.70526,-3.76291,-6.15744,-4.65894,76.25002,20.97990,-36.17141,-30.65989,0.86639,31.79991,28.56250,comp
24.72121,-6.25119,-5.79245,-6.40991,71.06252,42.63615,-29.70266,-31.73899,0.20037,30.21007,28.55078,comp
24.74575,-5.24240,-6.12644,-5.95386,68.50002,74.60490,-34.21828,-33.18723,-1.17267,29.44102,28.59570,comp
24.76142,-5.49826,-7.35104,-6.38965,88.93752,97.66740,-39.34328,-33.88840,-1.82355,26.64220,28.55664,comp
24.78519,-4.09201,-5.99265,-5.41846,122.84377,115.29240,-55.45266,-35.33958,-2.84699,25.86778,28.56836,comp
24.80127,-3.40842,-5.58298,-3.44580,100.32814,122.85880,-31.53078,-35.68015,-5.63019,25.51256,28.55859,comp
24.82524,-3.91623,-7.40427,-4.20313,60.23439,129.20255,-8.71828,-36.03806,-5.61574,24.70592,28.57031,comp
24.84125,-5.15060,-9.36228,-4.99463,26.67189,152.45255,-15.24563,-34.55076,-7.36574,24.30699,28.54492,comp
24.86546,-7.46701,-7.41306,-3.77588,-65.51561,193.95255,4.03562,-34.18284,-9.13039,25.54430,28.55469,comp
24.88111,0.36111,-7.68039,-7.48291,-87.48436,156.26505,3.42625,-34.17475,-10.88039,25.98375,28.58984,comp
24.90548,-3.23264,-5.81809,-6.59668,-69.90623,127.70255,48.98875,-34.52949,-10.51125,24.76012,28.57812,comp
24.92110,-2.62277,-6.07663,-7.64648,-115.18748,151.49943,44.65672,-33.06953,-11.23781,25.96910,28.58008,comp
24.94529,-2.63979,-6.79343,-8.64111,-114.15038,166.39005,71.87547,-32.69990,-11.58937,25.97087,28.61328,comp
24.96172,-1.71107,-5.49069,-7.18018,-110.85545,177.31193,76.75828,-31.97871,-12.67141,28.00017,28.57031,comp
24.98517,0.60338,-4.14694,-5.60498,-111.34349,134.06193,76.81931,-31.59174,-12.64472,25.98064,28.57812,comp
25.00129,0.38304,-6.15866,-6.79541,-145.81224,98.43693,58.75681,-30.13081,-12.31293,26.35857,28.57617,comp
25.02524,1.64378,-1.94772,-5.82764,-156.79662,78.96818,51.79978,-30.88715,-13.40082,29.60271,28.53906,comp
25.04125,-2.23317,-4.47507,-10.74951,-231.35912,49.06193,83.64353,-29.06196,-12.36860,29.57222,28.54492,comp
25.06541,-1.46803,-2.74558,-8.76904,-235.70677,54.49162,106.45603,-27.61762,-13.11860,32.38863,28.53516,comp
25.08109,0.30638,-1.96677,-9.32910,-241.67943,36.38224,100.17478,-24.71333,-12.47846,34.76558,28.58789,comp
25.10524,0.70677,-0.96286,-9.04199,-228.57787,8.50724,90.72947,-22.52192,-11.80317,35.13497,28.58594,comp
25.12152,-0.96803,-0.03757,-9.29199,-246.92162,-1.14901,80.22947,-18.51411,-11.52045,37.50606,28.55273,comp
25.14520,-1.83766,-0.20346,-11.41309,-275.70287,11.56193,65.18259,-16.34223,-10.16498,39.08614,28.52344,comp
25.16120,-0.69899,-0.02365,-10.59619,-252.34349,31.59318,24.40134,-14.51215,-10.53974,39.86641,28.59180,comp
25.18538,0.45239,0.77947,-11.07921,-235.30728,44.21842,11.75820,-11.20983,-10.93019,40.64443,28.60938,full
25.20131,1.05737,1.64080,-10.96880,-213.32291,39.00357,21.44570,-7.55944,-10.27784,41.81142,28.57617,comp
25.22537,-0.04712,3.44842,-7.16607,-207.68228,29.94889,18.28750,-4.60827,-12.39308,41.81454,28.58984,comp
25.24126,-0.91431,5.23260,-8.66900,-222.45572,1.96451,33.82656,-0.56921,-12.76686,41.38217,28.59961,comp
25.26523,0.79566,6.02898,-9.22905,-204.09634,-0.46127,38.66250,2.72181,-13.51344,42.95834,28.58789,comp
25.28985,1.74097,5.07342,-6.26616,-209.56900,29.14811,30.58438,4.92884,-12.45973,41.32651,28.52930,comp
25.30530,1.48120,4.56756,-7.83257,-196.47525,5.30436,30.42691,6.39564,-12.82569,41.70712,28.57422,comp
25.32922,-1.16919,6.39959,-6.99028,-183.05338,13.17936,12.39566,10.08509,-13.88233,40.47079,28.56445,comp
25.34558,0.14819,7.93670,-7.20318,-183.45743,14.10758,15.79214,10.81995,-13.53321,40.06113,28.60156,comp
25.36938,1.55737,7.68645,-6.09478,-173.20743,6.29898,39.71402,13.01331,-13.56178,40.85117,28.54102,comp
25.38548,0.73023,8.40325,-5.04888,-182.25430,-16.46664,61.01089,14.87464,-14.94752,39.23593,28.59180,comp
25.40960,0.10523,7.88518,-5.40654,-200.83243,-13.85922,55.79605,18.53284,-13.58033,39.17621,28.60156,comp
25.42528,-0.55249,7.92516,-5.44066,-216.48868,0.58609,32.71792,20.40198,-13.89601,35.93793,28.57227,comp
25.44933,-0.30102,9.22008,-4.31566,-220.43985,29.44547,6.95230,23.73011,-15.29347,34.31390,28.62109,comp
25.46567,0.85913,8.19958,-4.24712,-205.01016,32.70719,-14.39145,24.46497,-14.94435,33.90326,28.59375,comp
25.48912,1.01514,8.57921,-6.14263,-176.66641,48.05094,-42.57895,27.05872,-15.27735,31.46381,28.59180,comp
25.50525,-0.53369,8.91320,-2.22661,-132.44766,16.83219,-49.76255,28.55482,-14.89234,28.20795,28.59375,comp
25.52967,-2.08935,9.78185,-3.71880,-125.46719,32.47281,-79.26255,28.94495,-15.21461,26.20404,28.60547,comp
25.55365,-1.10742,10.40832,-2.89751,-98.04532,49.56656,-120.88755,31.52894,-15.21056,24.56537,28.60156,comp
25.56932,-0.84131,11.14660,-0.80571,-57.17032,31.03531,-143.63755,34.09339,-13.82286,23.71478,28.61328,comp
25.58517,-0.56030,9.29406,0.41499,-52.13516,22.04313,-171.46567,34.44373,-12.79064,24.50092,28.58789,comp
25.60926,-0.33020,8.28234,-0.57964,-56.99063,15.44156,-200.59067,34.79725,-9.63634,23.23334,28.58789,comp
25.62542,-1.54211,8.20238,-0.46099,-35.14688,-2.43344,-237.87192,36.62928,-7.88829,21.97357,28.63672,comp
25.64919,-1.63147,9.01439,0.88764,-5.33438,-43.40219,-235.27036,36.24622,-4.37853,20.70892,28.55859,comp
25.66558,-2.07361,8.66015,0.75410,-32.75626,-42.93856,-223.71567,37.67982,-1.97032,22.28314,28.62109,comp
25.68917,-3.76697,7.78026,0.35224,-48.25626,-45.37802,-201.68442,38.00965,1.50429,23.01801,28.58594,comp
25.70524,-4.63562,6.77343,-0.86455,-56.55313,-46.23202,-164.40317,39.45984,4.64491,22.15082,28.59766,comp
25.72968,-5.54822,7.00475,0.84248,-35.92813,-69.60702,-165.62290,38.72108,7.82069,20.09418,28.58789,comp
25.74525,-7.90759,7.98229,0.49140,-39.77188,-70.46151,-179.84165,38.68999,10.59999,20.84857,28.57617,comp
25.76926,-8.65369,6.99352,-0.54668,-60.02188,-46.97714,-187.59165,39.05376,13.06288,19.19720,28.58008,comp
25.78547,-9.63950,7.66943,-0.83370,-29.70161,-35.10222,-210.10922,36.84892,15.87810,19.16944,28.57031,full
25.80939,-8.31723,6.86523,0.41044,-18.77974,-23.93816,-215.17172,37.56181,19.01873,18.71266,28.57617,comp
25.82531,-8.44138,5.74121,1.07938,0.37651,-34.06316,-210.29282,36.05985,22.86248,19.07350,28.57227,comp
25.84959,-8.54282,4.60937,1.39213,-21.95161,-21.61784,-173.38657,34.58915,24.28142,18.26002,28.59961,comp
25.86541,-10.33579,4.78625,-1.13717,-25.43599,11.00716,-133.23032,33.46708,26.02361,19.05348,28.57422,comp
25.88947,-9.77182,5.96985,0.91947,5.12651,32.11653,-149.87094,31.26200,27.44646,18.24049,28.50977,comp
25.90514,-9.93613,6.10034,1.92631,20.69682,34.37825,-154.15219,30.50907,28.83611,19.03199,28.55078,comp
25.92946,-8.28672,4.84448,1.50639,21.98296,26.69466,-147.99203,28.29423,30.24431,19.44288,28.58594,comp
25.94524,-9.43808,2.38550,-0.60885,37.89702,38.82747,-128.77328,27.91044,31.27947,20.22511,28.53711,comp
25.96934,-9.89145,3.02270,-1.37447,71.27202,61.78059,-111.99203,24.96317,31.28489,21.46827,28.61523,comp
25.98570,-11.67368,2.06177,-2.50045,112.42827,96.46809,-97.17172,24.56522,32.65403,23.46534,28.57031,comp
26.00928,-10.10532,1.93817,-0.37740,154.58452,111.44466,-108.67953,23.44608,32.98851,25.08839,28.56445,comp
26.02514,-5.33579,2.29339,0.71537,164.49858,81.85091,-109.49789,18.66093,32.29319,27.57667,28.57227,comp
26.04936,-7.43930,2.05389,0.31083,168.82671,44.66341,-87.98227,15.33085,32.27623,30.42823,28.56055,comp
26.06513,-10.36313,0.06268,-1.39816,152.13921,45.24007,-53.45102,13.47636,32.26069,32.46339,28.53711,comp
26.08939,-15.83188,-0.39166,-4.03292,160.88921,80.95882,-58.88461,10.91972,31.94307,31.68897,28.59375,comp
26.10516,-7.32407,1.00580,-1.22823,151.49077,88.28694,-81.05649,10.18778,31.24482,32.11085,28.55859,comp
26.12917,-5.69907,-0.50690,-2.14376,180.03764,27.75569,-73.48618,6.51591,30.20869,33.37452,28.56250,comp
26.14564,-10.01938,-0.10773,-2.48238,194.04546,2.06819,-42.43930,3.58231,29.52656,33.81324,28.55469,comp
26.16924,-11.33969,-0.49664,-2.68075,183.65483,13.29475,-32.12680,0.27177,30.24336,34.23927,28.55664,comp
26.18526,-11.16465,-0.42279,-2.04452,174.24858,28.23225,-16.87680,-2.65987,30.27157,33.86622,28.58203,comp
26.20952,-9.95468,0.14752,-2.41439,153.74858,34.86507,-17.14780,-4.48898,29.58798,33.89608,28.58984,comp
26.22515,-10.10044,0.76275,0.09928,127.18608,42.45491,-6.90561,-7.04171,28.21786,33.54135,28.60156,comp
26.24947,-10.57773,-1.17963,-3.47689,69.27983,85.89241,45.31314,-6.68575,28.55209,34.33822,28.60547,comp
26.26523,-8.67734,-0.46283,-2.68148,101.06108,58.93929,25.92252,-7.76974,27.52475,33.55404,28.55664,comp
26.28925,-7.55136,-0.61383,-2.56802,83.70171,51.04866,29.39517,-8.14571,28.21859,33.94418,28.62695,comp
26.30527,-8.83945,-1.07477,-2.10806,88.30327,36.47054,51.39517,-8.87228,26.82309,34.37679,28.52539,comp
26.32936,-9.47763,-2.43219,-3.04263,98.86577,11.48616,55.71158,-9.59298,26.14340,33.59457,28.55664,comp
26.34513,-8.93711,-2.72321,-2.29263,103.47905,5.33382,71.22720,-10.32540,26.50375,33.19345,28.54492,comp
26.36962,-8.29160,-1.13043,-1.59878,56.22905,41.24007,96.38345,-11.80392,27.55453,33.58407,28.57227,comp
26.39378,-8.52049,-0.24504,-2.12877,-1.74701,71.28214,131.38223,-10.33095,25.81347,32.80653,28.55078,full
26.40939,-9.07079,1.65730,-2.64537,-48.49701,79.57901,150.78848,-7.78798,26.81640,34.37587,28.58203,comp
26.42570,-10.08543,2.55818,-3.85534,-104.68451,74.57510,149.50723,-5.60439,26.42064,36.36903,28.56250,comp
26.44939,-6.43895,4.40388,-5.10143,-35.30951,50.48135,152.74161,-2.66298,24.99779,36.77601,28.54297,comp
26.46525,-8.81981,2.87166,-3.50475,-65.38764,64.63760,202.05411,-0.81923,24.29174,36.36512,28.62695,comp
26.48931,-13.04247,1.98103,-4.53112,-88.51264,78.61417,201.62759,1.74522,24.62035,36.32737,28.62695,comp
26.50730,-9.57567,3.25935,-6.00670,-109.68451,100.14542,190.76822,5.41514,22.83129,37.53929,28.57422,comp
26.53248,-10.38914,3.27045,-5.45836,-119.45014,139.17667,222.50259,9.08311,20.33129,39.54319,28.55664,comp
26.56202,-11.02147,2.68354,-5.38085,-131.89545,150.70792,201.87759,11.66514,18.56762,39.54454,28.58594,comp
26.56940,-7.11327,4.74604,-4.43993,-125.48920,139.78604,151.65884,14.63975,15.07348,38.35411,28.57227,comp
26.58539,-2.94530,7.28119,-3.39794,-146.84858,137.52823,161.41666,17.21983,12.59887,39.16661,28.59766,comp
26.60934,-4.07616,7.52338,-6.56395,-192.91108,147.59854,192.22916,17.98203,10.51879,37.98302,28.54883,comp
26.62587,-4.61375,8.99799,-7.41600,-170.89545,136.68448,167.52603,22.80625,5.62035,36.40001,28.55469,comp
26.64930,-3.85936,9.26923,-6.70751,-130.02045,109.46573,126.40103,23.95371,1.79809,34.83751,28.55469,comp
26.66525,-2.89452,7.94208,-5.73046,-119.58295,95.55167,109.13541,25.08360,1.12719,32.41368,28.58789,comp
26.68933,-3.66454,7.84168,-5.09716,-137.14545,95.60855,100.47134,27.67539,-0.97437,31.60948,28.58594,comp
26.70550,-2.42528,7.59644,-4.21483,-154.58295,96.82730,69.61197,30.26914,-3.07398,30.83604,28.60742,comp
26.99392,0.22375,6.69261,6.62094,-218.54376,46.73532,56.81567,34.16355,-20.26437,-12.87388,28.53906,full
27.00988,1.62805,9.18480,6.62863,-193.98126,29.78219,48.30005,31.97214,-19.88107,-14.06626,28.55078,comp
27.03328,2.63684,7.86253,7.25412,-161.82501,11.86032,48.56055,30.17722,-21.22091,-16.84556,28.54102,comp
27.04928,2.18615,6.31663,6.79440,-144.87189,-5.09281,64.24023,29.09616,-21.18292,-18.84556,28.58984,comp
27.07336,0.26526,4.83128,7.33883,-147.12579,-10.50296,108.45898,29.10321,-21.52593,-19.24448,28.52539,comp
27.08925,-1.94568,3.75804,5.05758,-106.96954,-10.30509,122.70898,26.55243,-22.54156,-20.00767,28.56836,comp
27.11356,-1.68347,3.35277,9.89743,-93.82892,15.44491,66.02148,23.63641,-24.25836,-20.35459,28.55664,comp
27.12926,1.13684,5.23363,9.85006,-132.26642,25.55429,22.27148,22.56317,-24.56329,-22.75303,28.56445,comp
27.15337,2.45031,6.83616,8.89254,-119.39142,29.98007,36.41992,21.09540,-23.49395,-23.56504,28.56641,comp
27.16941,1.54504,5.58714,8.51071,-118.93195,37.08163,94.60742,19.27216,-23.81695,-24.34483,28.58594,comp
27.19337,0.43176,2.53831,8.50267,-106.10382,50.25351,116.20117,17.09247,-24.82867,-25.51475,28.56055,comp
27.21765,-0.51404,-1.24684,11.69994,-121.58038,57.89022,77.13867,15.26630,-25.86090,-25.48179,28.52734,comp
27.23381,2.63440,0.86839,10.07103,-163.29913,61.23202,52.74805,13.81708,-25.11627,-27.88999,28.55078,comp
27.25732,3.00891,0.85235,9.96764,-197.45538,79.20077,85.96680,11.62567,-23.31939,-30.31577,28.55859,comp
27.27329,0.92102,1.99884,9.72863,-234.26788,101.65390,120.93555,7.97723,-23.26202,-32.29331,28.55664,comp
27.29743,-0.86512,1.26495,8.34777,-220.08038,116.03671,112.98242,3.19598,-21.83038,-32.27323,28.54688,comp
27.31333,-1.42273,0.13409,8.08141,-186.98663,130.48202,85.46680,-3.01495,-19.97979,-36.26542,28.53320,comp
27.33728,-0.47303,-0.01642,8.29723,-152.20538,141.18515,76.63086,-4.14191,-19.30303,-34.25761,28.57227,comp
27.35320,-0.34546,-0.83478,8.97155,-136.12726,147.18515,93.72461,-5.61066,-17.52960,-35.47245,28.54102,comp
27.37746,-1.57593,-2.12775,9.04967,-125.61163,148.56308,101.67773,-8.20050,-15.42217,-35.08378,28.53516,comp
27.39325,-2.72632,-2.66046,8.93669,-97.36163,135.32089,66.77148,-10.02765,-13.63409,-37.09550,28.56055,comp
27.41738,-1.10425,-2.38532,10.13298,-74.48663,122.38339,29.30273,-11.88019,-10.82354,-37.52811,28.51758,comp
27.43338,-3.01734,-2.75958,9.58318,-88.15070,105.72714,46.31836,-13.34796,-9.05108,-38.73710,28.56641,comp
27.45728,-2.66382,-1.40119,8.39861,-86.68683,101.21151,62.72461,-14.45734,-7.99542,-38.75078,28.54297,comp
27.47332,-5.48609,-0.43244,7.92131,-53.49933,104.26229,57.29492,-15.93781,-5.88604,-39.17192,28.57227,comp
27.49756,-6.67261,0.44061,7.10686,3.00067,109.93808,24.04492,-17.05597,-4.84210,-38.37944,28.59180,comp
27.51327,-6.24414,-0.10236,7.30767,83.12567,130.75058,-18.04883,-17.06639,-2.38897,-39.21587,28.52734,comp
27.53734,-2.74219,-0.62921,9.91704,142.62567,140.14901,-31.35352,-15.24315,-1.00714,-39.25679,28.55273,comp
27.56190,-1.96826,-0.41486,10.87749,162.87567,127.70370,-11.52539,-13.40038,1.46161,-42.13570,28.55273,comp
27.57763,-2.66992,-1.19757,10.94548,156.34833,114.89120,17.20898,-10.46678,3.55732,-43.82027,28.57812,comp
27.59319,-3.78882,-1.16936,11.92306,135.33875,102.65448,61.00739,-10.12980,5.30001,-43.45058,28.56836,full
27.61767,-5.40796,-1.23259,8.92110,96.58875,80.01385,80.96051,-5.71573,5.28466,-44.70937,28.49414,comp
27.63345,-4.95679,-1.95818,9.77218,92.56140,70.49823,89.43708,-4.27140,7.00732,-43.96035,28.55664,comp
27.65728,-8.84937,-2.04149,6.85812,38.74890,59.51385,101.76520,-3.89420,8.42724,-45.97597,28.57422,comp
27.67312,-8.73151,0.13234,3.46163,54.72546,62.74628,71.98395,-3.53361,9.12304,-46.00100,28.56250,comp
27.69741,-6.08893,0.87062,6.81710,88.60046,72.19940,57.52301,-1.34025,10.50683,-46.44362,28.58984,comp
27.71355,-6.39582,2.67824,8.09933,86.64832,64.26581,70.64020,-0.62833,11.17529,-44.84987,28.56836,comp
27.74033,-4.80304,2.96583,8.93917,96.59363,46.45331,62.53083,-0.26554,11.16660,-44.45070,28.54883,comp
27.75320,-4.29328,4.89552,10.09737,104.22253,3.26581,63.19977,2.66415,12.19688,-44.90529,28.56836,comp
27.77764,-6.03351,5.68751,7.70870,124.53503,-46.76544,57.59040,3.78427,12.21798,-46.93068,28.55664,comp
27.79325,-5.54108,4.97609,8.69112,171.62878,-78.95294,48.37946,7.45223,10.77560,-45.72170,28.56641,comp
27.81733,-6.76764,3.38331,8.28683,177.68738,-105.68732,43.68415,9.65145,8.99337,-44.12404,28.57031,comp
27.83345,-3.71296,3.76930,7.91940,195.18738,-128.74982,34.28571,12.59677,6.51485,-43.29494,28.57617,comp
27.85748,-3.87238,4.17335,10.44283,173.14050,-135.57794,66.94196,14.42977,6.14669,-42.90993,28.53125,comp
27.88148,-5.84406,3.95485,8.06393,130.60925,-174.54669,89.59821,17.02157,2.63302,-42.48244,28.58789,comp
27.89747,-6.77668,4.25514,7.58834,117.35925,-214.54669,74.94196,19.20126,0.11544,-38.42775,28.57617,comp
27.91347,-3.44074,4.73439,7.54089,106.12488,-245.64044,50.80133,21.04501,-5.17753,-35.14260,28.54297,comp
27.93741,-3.55213,5.66945,9.16589,76.42175,-233.40607,68.86383,21.79843,-8.68339,-34.28859,28.55664,comp
27.95317,-3.34204,7.49074,6.50768,62.95300,-231.04279,89.44196,20.71249,-12.53690,-32.60402,28.60352,comp
27.97756,-3.92994,8.23439,7.49010,82.64050,-239.22247,113.33258,22.17050,-13.97343,-30.57863,28.58008,comp
27.99341,-3.91822,8.32472,5.58776,115.76550,-246.42560,91.87946,21.80087,-17.15116,-27.70363,28.55469,comp
28.01742,-1.73072,8.79640,5.91393,166.67175,-247.71954,63.58258,20.70028,-20.67265,-24.81887,28.53320,comp
28.03367,-0.77954,7.48781,6.12341,188.49988,-221.00079,69.63727,22.51278,-22.48417,-21.18215,28.56250,comp
28.05731,-1.12134,5.87941,5.29967,178.17957,-181.21954,69.96735,23.22470,-25.34550,-16.71340,28.63477,comp
28.07335,3.67553,5.52077,7.04382,147.83582,-161.39142,54.18610,22.83578,-27.14042,-13.05519,28.59766,comp
28.09763,7.76538,6.14284,8.69225,86.55457,-182.93829,112.74860,22.44979,-29.28300,-9.39113,28.58398,comp
28.11331,1.20288,7.87037,5.60046,8.86707,-193.18829,188.81110,21.70272,-29.64970,-7.76613,28.57031,comp
28.13768,-1.73267,8.45192,0.72155,15.95300,-166.28204,131.84235,19.14022,-32.80009,-5.67629,28.55273,comp
28.15339,3.05249,7.78981,3.32507,60.01550,-153.66486,66.09235,18.01327,-33.53641,-2.43019,28.58594,comp
28.17730,10.05639,10.88746,5.78796,81.79675,-195.50861,58.95173,16.14706,-33.56992,0.81395,28.55664,comp
28.20135,8.16281,9.11740,3.02012,84.80080,-226.14212,159.88539,16.13738,-33.61382,2.84126,28.56836,full
28.21748,-1.01687,3.91818,2.14414,80.77346,-192.17337,151.71352,12.80730,-35.04253,6.92719,28.57812,comp
28.23322,-0.89200,6.45920,-0.09414,54.53909,-149.76712,59.40102,10.94304,-34.36723,9.35883,28.57031,comp
28.25760,5.18613,8.87717,0.03611,101.82034,-146.28860,-41.91148,11.28703,-34.05058,11.36469,28.52539,comp
28.27329,7.07675,5.92795,0.56687,140.69534,-164.10110,-87.13023,10.88030,-33.04668,14.56196,28.57422,comp
