t,ax,ay,az,gx,gy,gz,mx,my,mz,temp
16.4248,-0.3091,8.0081,3.0280,364.0354,22.9394,45.0111,27.8330,28.8669,11.8135,31.5625
16.4421,-0.9053,11.0374,2.4703,375.1370,25.9297,35.7377,26.0468,28.3396,17.1533,31.5430
16.4647,-1.3260,12.0637,0.9957,373.8557,27.2109,27.4408,23.9609,27.4992,19.6514,31.5859
16.4807,-0.8860,10.2727,0.3463,366.3518,26.7229,60.0033,22.1963,25.8850,22.9834,31.5156
16.5044,0.4694,8.6673,-1.2035,369.5862,29.8342,55.7338,20.0810,25.7434,27.9131,31.5977
16.5208,3.2898,10.9739,-2.7806,370.3797,36.9123,57.9310,16.9931,24.1750,28.8144,31.5352
16.5444,-0.7845,3.8919,-1.1869,404.5984,37.7663,62.6888,12.8603,23.6731,32.1504,31.5430
16.5608,4.7273,9.6692,-9.8978,378.2390,40.6941,72.3295,9.7783,22.8640,33.0415,31.5352
16.5848,2.3093,11.3557,-15.2220,380.6785,36.3620,77.3920,6.6884,23.1618,35.1235,31.5703
16.6009,2.4621,8.8577,-8.2455,381.2278,43.3191,78.4906,1.5752,21.9714,35.2342,31.5527
16.6480,3.6125,5.3010,-3.3861,380.0686,44.5398,86.2406,0.9052,22.3530,34.8241,31.5391
16.6820,1.8498,4.2776,-6.6088,385.6233,46.7937,94.0492,-5.5791,20.7612,35.3846,31.5117
16.6824,5.3420,2.4260,-12.9760,385.9895,46.0036,100.5726,-10.3409,20.7136,35.4711,31.5547
16.6828,4.3879,2.9270,-14.3051,378.9817,42.7126,108.0140,-12.6807,20.3808,32.6664,31.5762
16.7047,2.9348,1.8548,-10.1761,376.1087,40.4529,110.4008,-17.7705,19.9826,31.5570,31.5410
16.7209,4.6066,0.3079,-6.2777,373.1751,40.6334,117.9633,-20.4639,20.7419,30.3490,31.5586
16.7495,2.0481,-1.7214,-8.2660,374.3304,38.6793,123.0297,-22.7920,21.1782,27.1224,31.5156
16.7607,4.0793,-2.2126,-10.6918,367.4397,39.2281,128.0922,-24.1104,22.7192,25.4672,31.5391
16.7851,3.6189,-2.7012,-11.0228,360.6741,36.4234,132.9047,-26.4366,22.0380,21.4515,31.5215
16.8014,2.9055,-2.9035,-6.7533,352.3694,35.8136,135.7230,-27.7325,23.6220,18.1761,31.5176
16.8245,3.7165,-4.8244,-4.6849,346.4280,35.0177,142.9222,-28.6763,25.2294,14.0785,31.5156
16.8406,2.4148,-5.9768,-5.0023,342.6057,34.7724,144.6293,-28.6327,26.0493,11.6156,31.5254
16.8644,2.1323,-6.7356,-6.6058,333.0901,37.1299,150.9379,-27.8827,28.0317,8.2933,31.5391
16.8818,1.8833,-7.5647,-5.6049,324.0823,40.4560,152.7992,-27.8545,29.2006,7.0433,31.5098
16.9044,0.0034,-6.9294,-2.8256,313.4651,45.9560,158.6195,-26.7783,31.1664,4.5316,31.5762
16.9204,0.5731,-8.2324,-0.6554,304.6822,52.9142,162.8283,-25.3789,32.0199,1.2322,31.5410
16.9539,1.5087,-8.0430,0.8016,297.9283,59.0275,167.9377,-22.9746,33.2006,0.3479,31.5488
16.9607,-0.6925,-8.5918,0.8859,290.3814,65.4611,172.9221,-21.9121,35.1479,-1.3474,31.5156
16.9845,-1.2560,-8.7095,0.9647,278.5923,74.2111,179.8205,-17.7949,37.1166,-2.6872,31.5000
17.0007,-1.3865,-7.5249,1.3636,267.5298,83.0392,185.9416,-17.4538,37.1190,-2.6927,31.5234
17.0245,-2.0769,-7.6118,2.7845,261.2681,90.4338,191.0666,-14.0261,38.6912,-3.6044,31.4766
17.0403,-3.0935,-6.3032,3.3650,251.5650,101.0509,201.6213,-10.6237,39.4730,-3.2733,31.4961
17.0645,-3.2043,-6.3294,3.7225,244.1197,113.4338,209.5549,-7.9304,39.8294,-1.2909,31.5000
17.0805,-4.9045,-5.5989,4.3797,234.4791,126.7931,220.2346,-4.8855,40.2105,-0.1297,31.5332
17.1047,-4.3913,-2.7180,2.8602,214.4009,143.4494,208.2112,-1.8698,40.5392,3.0695,31.5469
17.1204,-8.2917,-3.2781,2.2615,191.0884,172.1056,234.4768,1.5188,41.3018,4.2150,31.5117
17.1450,-7.1179,-1.9929,3.7850,186.7681,183.3634,243.1174,4.1653,39.3429,7.8849,31.5254
17.1604,-11.9577,-2.0563,4.5189,181.0338,207.0353,249.2190,8.5091,38.1388,12.3185,31.4961
17.1845,-8.5768,-3.2087,7.4075,144.0650,227.1759,258.6174,11.1556,35.4317,15.5978,31.5000
17.2006,-10.1735,-0.8298,6.6912,91.9713,238.8947,271.3049,13.7864,33.0743,20.0900,31.4590
17.2245,-13.0934,1.1263,8.2254,100.3931,249.2697,283.7502,17.4309,29.9669,24.5822,31.4727
17.2405,-8.3239,-4.0886,8.6392,75.6275,256.6525,287.0451,19.3841,26.4845,28.3029,31.4961
17.2644,-6.7848,1.1185,3.8619,31.6900,266.0509,292.4748,21.3518,21.1563,30.0294,31.5098
17.2808,-6.2717,2.6048,1.4849,30.4693,269.1017,293.6945,22.9700,16.1837,32.5665,31.5078
17.3048,-11.7209,0.6468,0.2798,-2.2182,275.5705,297.1106,25.6282,11.2501,33.8644,31.5391
17.3205,-5.5959,3.7640,-0.0849,-50.0620,279.7189,288.8762,26.9085,5.1563,35.6212,31.5312
17.3504,-1.7658,5.6146,-0.6518,-93.4370,278.7428,287.0461,27.5374,0.2227,36.1481,31.5352
17.3632,-7.3322,9.0989,-1.9848,-126.3745,276.6686,284.8488,28.8616,-5.8007,35.0368,31.4746
17.3845,-6.2404,11.7454,-5.8852,-117.2963,276.4856,278.1965,29.5389,-9.5351,33.0895,31.5039
17.4005,-3.4611,2.7376,-3.7309,-140.2807,275.3870,268.0715,29.5249,-15.1640,30.7789,31.5000
17.4246,-6.3224,12.6985,-4.4077,-209.5307,272.8870,237.5871,29.5320,-21.8788,26.4625,31.4922
17.4406,-1.6818,10.7259,-2.9702,-202.6791,257.9417,239.0695,28.2234,-27.0390,20.0993,31.5273
17.4658,1.2381,5.8587,-0.0405,-232.3979,249.5276,213.1789,27.5979,-29.1991,15.2711,31.4922
17.4809,0.4446,11.9017,-0.0678,-279.8979,232.4495,191.8195,26.5931,-33.6679,11.7282,31.5078
17.5046,-0.9997,8.3177,-0.5702,-257.4916,214.9183,179.3352,24.3001,-35.0478,5.2868,31.5098
17.5207,0.7639,11.2932,0.9314,-270.0884,203.7707,157.6723,23.6675,-36.1457,2.4778,31.4863
17.5446,-0.1145,7.7834,0.6749,-301.0884,188.8488,135.0004,21.0249,-36.4214,-2.7644,31.4922
17.5682,0.0138,10.9143,2.3516,-315.4400,175.1613,118.9848,19.0464,-36.3419,-6.8073,31.5234
17.5849,-1.5672,7.7482,2.9820,-327.2603,164.1457,101.8286,15.7241,-36.6241,-12.0339,31.4883
17.6091,2.7687,9.8459,4.1177,-330.2720,155.8566,73.0004,11.0757,-36.4914,-19.2917,31.5020
17.6250,4.3927,9.7756,4.5647,-309.3970,143.2550,62.4692,7.7280,-35.3186,-22.1179,31.5254
17.6404,-1.0135,0.0881,8.4886,-289.1314,136.1730,53.1332,4.3687,-34.1653,-24.1257,31.4824
17.6709,-3.4940,5.9202,12.3069,-374.2564,135.9837,16.9770,2.6939,-33.3938,-25.3386,31.5234
17.6805,4.2091,7.8440,14.6058,-326.1939,131.3001,15.2631,-0.6558,-31.1028,-27.3737,31.4805
17.7048,-1.0174,2.7151,18.9495,-338.7095,137.0696,6.9037,-4.3589,-30.3318,-29.3630,31.4883
17.7204,-4.3358,8.7659,15.0804,-341.3853,130.3430,-16.1588,-8.0737,-28.0837,-29.7624,31.5215
17.7445,4.5080,1.2424,13.6966,-314.6822,131.2102,-31.6509,-11.4780,-27.0007,-28.9167,31.5176
17.7728,-2.5233,4.7249,9.2864,-339.4790,143.1321,-40.3775,-16.5561,-25.8953,-29.6726,31.5371
17.7845,-5.4198,2.4749,6.9603,-316.2447,140.5598,-58.7994,-18.9155,-22.8953,-29.2988,31.5020
17.8085,-0.5252,-0.5447,10.8196,-345.6822,147.9231,-72.9791,-20.6323,-24.0603,-28.8300,31.4668
17.8245,-3.3436,-0.4451,12.6155,-317.7603,153.6770,-82.7134,-24.3823,-22.2419,-27.1865,31.4922
17.8486,-8.8514,-0.9681,15.1058,-316.4751,157.4173,-100.0259,-25.4233,-21.9133,-25.5439,31.5215
17.8648,-8.0628,-0.0022,13.8030,-306.0454,161.1399,-102.4673,-27.8393,-22.3669,-23.4599,31.4863
17.9357,-0.0863,-2.4515,13.3255,-286.5142,165.6555,-128.2798,-29.2026,-22.0117,-23.0383,31.4863
17.9413,7.8903,-4.9007,12.8479,-266.9829,170.1712,-154.0923,-30.5659,-21.6565,-22.6167,31.4863
17.9448,2.9215,-4.5284,7.6526,-256.2486,183.1087,-166.4205,-31.6108,-20.9587,-20.5796,31.5156
17.9664,1.5182,-5.8897,5.7903,-244.0454,194.0305,-182.1627,-31.9814,-21.0126,-18.5327,31.4902
17.9671,2.0622,-5.7322,4.8318,-240.4458,204.8274,-195.2798,-32.6846,-22.1766,-17.6777,31.5234
18.0008,1.6422,-8.3631,5.7342,-217.0240,215.4446,-213.9517,-32.6960,-23.3143,-17.6523,31.4805
18.0019,1.2626,-7.1824,7.3846,-202.3208,227.7727,-226.5220,-32.3461,-22.9215,-18.0752,31.4902
18.0084,1.8417,-8.7410,6.0750,-180.2271,237.7180,-238.2955,-31.3422,-24.0582,-17.6570,31.4727
18.0246,4.4315,-7.6766,4.9764,-155.1490,247.6634,-250.4986,-31.3509,-24.4474,-17.2375,31.5273
18.0492,6.2245,-9.3680,3.2596,-128.3677,258.1555,-261.8502,-29.6683,-26.3263,-17.2226,31.5664
18.0647,5.6293,-8.2879,1.7684,-103.6021,266.4524,-272.2798,-27.5960,-25.5069,-18.9072,31.4590
18.0901,5.6331,-8.4012,0.1570,-74.1958,274.5071,-277.5259,-26.1888,-25.7919,-22.1825,31.5039
18.1051,7.9963,-8.4984,0.1620,-50.2740,279.0852,-290.8853,-24.1263,-26.1100,-23.8349,31.5156
18.1285,1.6860,-6.9870,-0.6690,-54.0551,277.9471,-259.3044,-21.3902,-25.6611,-25.5311,31.4434
18.1371,1.6860,-6.9870,-0.6690,-54.0551,277.9471,-259.3044,-21.3902,-25.6611,-25.5311,31.4434
18.1447,2.8013,-6.2580,-0.9410,-27.0239,278.4353,-261.3786,-19.6461,-25.5734,-28.4178,31.4844
18.1693,2.7138,-6.2688,-1.4927,10.1949,276.4832,-258.3884,-17.5601,-23.9855,-30.5233,31.4453
18.1845,4.2792,-5.6155,-1.3498,42.8824,267.8191,-255.9470,-16.1422,-22.3840,-33.4373,31.4902
18.2088,3.7519,-6.5632,-0.8337,55.9995,258.6082,-244.7282,-11.6578,-19.2453,-36.0389,31.4863
18.2246,4.4887,-4.8845,0.4573,71.4839,246.6082,-236.8102,-10.2437,-16.1574,-37.7567,31.4844
18.2485,5.8832,-4.6841,2.0257,108.7964,235.0613,-228.2009,-6.7808,-14.1574,-40.7196,31.5215
18.2646,8.6762,-5.1077,3.4056,137.1870,218.8894,-218.7399,-5.4029,-11.4992,-40.4007,31.4512
18.2887,2.5825,-4.7896,4.3333,148.3589,204.6863,-209.5290,-1.9459,-8.0109,-42.1732,31.5234
18.3046,5.6137,-3.0698,6.1771,147.9988,193.1472,-202.0290,-0.8892,-6.8234,-43.8431,31.4668
18.3291,8.1039,-1.2739,6.1873,149.4031,182.2801,-192.2009,2.5365,-3.3859,-43.5899,31.5176
18.3446,4.3168,-3.2466,8.2068,182.3406,173.1863,-179.4431,4.2494,-0.7355,-42.8634,31.4609
18.3685,5.7065,-2.2788,9.4764,176.2469,162.4754,-172.7399,7.9955,1.1785,-42.1593,31.4355
18.3892,8.6752,-1.0064,7.9939,194.5281,154.2722,-160.9821,11.4194,6.4793,-40.7179,31.5020
18.4088,5.3491,-1.5112,7.7697,203.7000,145.8035,-152.0524,14.1322,8.3641,-39.1915,31.4570
18.4246,4.6948,1.6919,6.5422,205.8230,135.5613,-142.7868,15.5014,10.6317,-38.4449,31.4902
18.4488,8.3061,0.6128,8.2219,215.8230,127.4519,-133.4040,19.5717,13.6473,-36.1539,31.4590
18.4645,3.0717,2.6108,9.1354,218.7058,120.4168,-125.1462,20.5531,15.4608,-32.5367,31.4590
18.4903,5.5776,2.8033,10.4811,229.2605,111.3699,-116.4665,21.9115,16.5936,-31.7813,31.4766
18.5046,6.0385,4.2731,9.4557,231.0603,105.1746,-109.5798,22.5693,19.5526,-28.6075,31.5234
18.5288,1.5307,4.1686,8.6003,244.0291,96.9871,-101.4782,24.5829,21.3992,-25.8360,31.4727
18.5525,5.4623,6.1598,7.6232,239.0525,89.5613,-96.1852,27.5946,22.8455,-21.8458,31.4551
18.5712,2.8705,5.6115,7.5537,253.0135,83.6043,-87.8649,26.8749,24.6453,-18.2169,31.4609
18.5926,2.0068,7.0949,7.6924,247.8963,76.5496,-83.3024,28.5331,26.0867,-14.6095,31.4492
18.6171,4.3622,7.7038,7.7620,256.5213,69.8074,-76.9938,29.4779,25.9763,-9.7384,31.4922
18.6326,1.1494,7.6451,7.4775,259.4939,64.0574,-72.1813,29.8129,27.4655,-8.5577,31.4785
18.6484,1.6899,9.1128,6.4995,264.4549,56.6394,-67.2595,29.0888,27.3890,-5.6944,31.4434
18.6725,2.5693,8.4263,5.6953,269.1033,51.2449,-62.4626,29.3786,27.3120,-2.4405,31.5020
18.6944,-0.0460,9.5552,4.5381,270.6805,45.4637,-57.2087,27.9723,29.0932,1.6103,31.4629
18.7126,1.4306,10.1705,3.6914,275.8328,38.4871,-54.4509,27.2550,29.7748,4.4560,31.4883
18.7285,1.7605,9.2944,3.1897,280.8431,33.3210,-50.4490,26.4887,29.2494,11.0155,31.5137
18.7527,-0.0530,10.9213,2.4348,279.0404,27.4616,-47.1639,25.8056,29.6107,11.4237,31.4844
18.7686,0.3823,10.5280,1.6072,286.9506,22.0319,-45.8797,23.7353,31.0375,14.2752,31.4746
18.7996,0.9492,10.0651,1.3354,293.4154,16.4226,-42.9891,23.0268,31.3595,16.3162,31.4746
18.8086,-0.0503,9.5187,0.1772,292.8275,10.0437,-41.8319,19.9155,31.2505,19.6385,31.4590
18.8326,0.7573,9.6557,-0.5264,299.4095,5.9030,-42.8768,17.1694,31.1809,21.3104,31.4336
18.8486,0.7750,8.2104,-0.7454,306.6635,-0.7532,-48.5643,14.0834,31.1078,22.9871,31.4238
18.8726,-0.5317,7.2284,-0.5775,299.2806,-4.9056,-49.7694,11.6830,31.0535,24.2508,31.4844
18.8888,0.1578,6.0282,0.4195,279.4994,-10.0618,-26.3475,8.9370,30.9856,25.9276,31.4453
18.9126,-7.2289,7.9843,-9.0101,257.0463,-4.0813,-53.6756,5.5620,31.7395,24.7449,31.4609
18.9284,7.9976,8.8769,-10.1361,331.2963,-7.7415,-44.1600,2.4799,30.9309,25.6346,31.4785
18.9525,1.3726,9.9863,-13.6517,302.5619,-17.1946,-45.0750,-0.2505,30.5132,26.0946,31.4805
18.9765,-11.8852,11.7861,-7.9721,298.5951,-15.3030,-44.2821,-3.2896,30.1433,24.5262,31.4922
19.0016,9.7711,6.4462,-0.9994,296.8256,-5.1155,-45.6854,-8.0357,30.4944,23.7835,31.4688
19.0085,1.5133,1.8407,0.2633,312.7552,-15.6077,-52.5174,-10.0728,31.6009,24.1981,31.4883
19.0326,-7.2758,5.7431,-12.1586,316.8412,-16.2181,-43.4237,-12.4166,30.8899,21.4071,31.4609
19.0486,5.3805,0.1572,-15.2445,305.0677,-18.1702,-51.2947,-16.8033,31.2737,19.4324,31.4551
19.0727,-4.8149,2.6142,-12.5863,311.1068,-15.3030,-55.3221,-18.4849,30.5374,17.8475,31.4473
19.0888,-2.4574,4.2538,-5.5980,300.5521,-9.5061,-55.3225,-21.1841,30.1717,16.2752,31.4531
19.1127,0.5172,-3.9337,-2.7562,303.8470,-12.1897,-55.3225,-24.5045,30.2681,11.0369,31.4902
19.1285,-5.6859,-0.8438,-7.9359,309.9486,-13.7151,-52.1506,-26.1871,29.5327,9.4549,31.5020
19.1525,0.4937,-2.7100,-16.1625,300.4330,-12.2513,-57.2131,-27.5015,29.2212,6.2283,31.4395
19.1694,-2.2270,-4.3409,-14.1332,296.5873,-10.9085,-57.8830,-27.7750,28.9485,1.7596,31.4355
19.1934,-2.4505,-0.2081,-5.6566,288.5326,-8.4690,-57.9458,-29.4566,28.2122,0.1776,31.4805
19.2086,-0.8821,-7.5948,-2.5453,289.3207,-9.1380,-58.2496,-30.0919,27.9085,-3.0627,31.4180
19.2328,-2.3890,-4.1749,-5.2504,289.4442,-9.2013,-55.9937,-30.3743,27.9948,-6.7248,31.4414
19.2484,-2.6839,-7.9171,-10.7582,279.6239,-8.2863,-59.5289,-30.6688,26.1959,-10.7482,31.4766
19.2727,0.8220,-7.0758,-8.3656,270.3583,-5.1750,-59.2256,-29.9803,25.8446,-11.5671,31.5020
19.2888,-2.7054,-5.9791,-2.7758,260.8505,-6.1496,-62.3331,-29.5818,26.6859,-14.8503,31.4629
19.3127,0.6071,-9.8424,-0.2387,263.2059,-7.0041,-56.3721,-28.2010,26.3617,-16.4968,31.4766
19.3285,2.3810,-7.7204,-3.5023,259.4893,-12.1590,-61.1721,-27.8289,25.3154,-20.1490,31.4590
19.3528,-3.5370,-9.5016,-4.6283,248.3018,-13.3885,-54.3869,-26.7712,25.0198,-23.0181,31.4941
19.3796,1.6896,-7.8170,-1.4837,240.7081,-12.2137,-61.6681,-25.0388,25.0874,-25.0846,31.4375
19.3934,-0.1513,-8.9616,1.7604,234.8018,-14.0262,-59.0334,-23.9822,24.0278,-27.9166,31.4551
19.4165,0.9542,-9.6564,2.5539,231.9503,-14.9027,-60.9699,-22.2742,24.0543,-28.3494,31.4707
19.4330,1.2286,-7.9621,1.8351,228.6476,-19.2113,-58.4328,-20.8904,24.1101,-30.0106,31.4980
19.4565,1.2645,-10.6203,0.7228,220.8116,-22.2074,-62.7531,-19.5056,22.6677,-32.4422,31.3945
19.4727,0.5243,-7.1535,1.7443,214.6280,-22.8763,-60.2785,-17.7859,22.7152,-33.6942,31.4492
19.4965,1.7421,-9.4054,3.6818,205.6983,-23.9388,-61.5031,-15.4128,21.2318,-34.1007,31.4277
19.5142,1.5691,-8.0949,5.2326,206.5963,-26.0150,-60.8586,-12.3074,21.3325,-37.0011,31.4824
19.5367,1.2937,-7.5875,5.3233,198.9439,-28.3216,-63.9484,-11.6306,20.9601,-37.0034,31.4375
19.5525,1.4473,-8.6608,4.9466,196.2564,-30.2113,-63.6745,-9.5935,19.4855,-37.8261,31.4609
19.5769,1.6847,-5.9557,5.1006,187.7721,-30.6229,-66.8913,-7.8923,19.5028,-37.8553,31.5039
19.5925,2.6500,-8.1452,5.8374,183.6822,-32.7792,-66.3708,-5.1677,19.1612,-38.3001,31.5098
19.6194,3.1093,-5.0905,6.5029,177.9322,-36.1444,-67.7175,-4.4690,18.4498,-39.9232,31.4570
19.6327,3.3246,-6.0143,6.8591,176.1871,-41.0741,-67.2929,-2.0862,18.8538,-39.9787,31.4824
19.6568,3.4218,-5.2199,7.3479,173.6910,-45.5897,-69.0820,0.2751,18.1004,-39.1911,31.4688
19.6732,3.4646,-3.7111,7.4711,170.7789,-50.6288,-69.5224,3.6853,17.0262,-40.4333,31.4785
19.6969,4.0003,-5.1378,7.7392,168.1949,-55.0624,-71.9677,4.3528,16.2640,-40.0134,31.5332
19.7183,3.7208,-3.1427,7.8648,163.6715,-60.0663,-73.6718,6.7200,16.2696,-39.2497,31.4883
19.7366,3.1524,-3.5004,8.6109,153.7965,-63.8905,-80.9492,7.7532,16.2993,-40.0769,31.4785
19.7525,3.9600,-3.1774,8.1026,148.3473,-66.5584,-80.7872,9.7649,14.4028,-39.2449,31.4297
19.7799,5.8389,-0.9938,8.0661,144.3863,-71.3202,-88.5215,11.1311,13.6792,-40.0701,31.4980
19.8010,6.0940,-2.0836,8.5014,147.1539,-77.1600,-89.8448,12.4729,13.6620,-38.8659,31.5156
19.8209,3.1624,-2.2362,7.9589,147.8316,-81.7264,-94.9698,13.8079,12.8871,-37.6482,31.4414
19.8407,5.0579,-1.8197,4.3359,138.9254,-87.7616,-102.3487,15.8508,12.5387,-38.0813,31.4531
19.8565,3.7991,1.0162,2.9208,144.7887,-92.7420,-108.5479,18.5559,12.1664,-37.2986,31.4434
19.8807,13.5647,1.9146,2.9245,139.5074,-105.3905,-113.1104,19.2200,11.7741,-36.4861,31.4609
19.8964,14.6663,5.1900,4.8083,154.3980,-116.9686,-107.0713,19.8708,10.6139,-35.2527,31.4453
19.9251,6.0413,3.4986,7.4020,185.2418,-127.5233,-107.4949,21.5583,9.8620,-34.8511,31.4824
19.9364,-2.1810,0.7930,14.6044,85.6555,-127.4483,-130.0313,22.5906,9.8582,-34.4704,31.4727
19.9606,18.6784,8.3673,16.9325,117.2649,-131.2921,-129.6653,22.9111,9.0833,-33.6428,31.4531
19.9792,0.4284,-1.8749,13.6884,140.6399,-125.2530,-126.3704,24.5908,10.1878,-31.6662,31.4648
20.0007,0.9445,4.7579,4.3446,108.7805,-134.3468,-137.2298,25.6045,9.4378,-31.6523,31.4238
20.0256,10.8273,4.5515,5.0932,158.6867,-140.7530,-141.3157,26.2686,9.0472,-30.8525,31.4863
20.0405,6.3429,0.6960,0.2651,80.6242,-140.1432,-146.5032,27.6104,9.0308,-29.6532,31.4414
20.0565,3.1046,10.2507,-1.0299,83.5520,-155.0885,-150.5305,26.9268,8.6453,-29.6362,31.4570
20.0806,11.9484,4.4187,1.5092,114.9113,-162.5338,-156.8743,28.9424,8.6238,-28.0298,31.4648
20.0964,10.8351,5.4138,1.5097,85.3176,-172.1744,-163.4641,29.2798,8.9971,-27.6411,31.4746
20.1280,0.8742,9.6989,0.6918,93.1887,-183.0338,-169.0149,29.2793,8.2496,-28.0337,31.4590
20.1365,8.8195,2.8903,4.2113,91.1770,-191.2057,-181.1555,30.2998,8.2593,-28.0474,31.4902
20.1608,6.3253,9.8981,3.9513,38.3332,-190.8404,-180.1204,29.9436,7.8560,-27.2134,31.4141
20.1764,4.7121,8.3874,1.1310,52.3567,-199.8717,-185.4915,28.9231,7.8457,-27.1960,31.4570
20.2007,2.5812,4.6042,4.4767,52.3090,-202.0084,-196.6477,29.9660,8.2678,-28.4606,31.4609
20.2171,3.2589,7.1960,1.3009,-10.0660,-200.7887,-191.0383,28.6154,8.6413,-28.8427,31.4707
20.2406,2.6383,9.9265,-1.0135,-34.7848,-200.0567,-206.6555,27.9323,9.0036,-28.4328,31.4531
20.2569,1.7081,10.9064,-0.3846,-47.1754,-197.1895,-199.5188,27.5974,7.5134,-29.6125,31.4648
20.2809,-1.1473,8.4182,-1.0858,-67.7223,-195.2979,-175.6594,25.9216,7.5370,-31.2179,31.4629
20.2966,-0.9454,9.0046,-2.2997,-101.2848,-184.8683,-171.3938,25.2595,6.8119,-32.8175,31.4316
20.3207,-0.7074,8.5361,-1.5179,-134.4723,-171.5167,-164.8626,22.8982,7.5648,-33.6012,31.4590
20.3364,0.2775,9.6406,0.0446,-155.3160,-163.7706,-144.6907,21.2077,4.5765,-35.9567,31.4336
20.3606,2.0607,9.7520,0.3346,-174.9567,-157.1065,-114.2063,18.1433,4.9130,-35.4916,31.4043
20.3764,-0.1620,9.0694,0.9098,-183.5895,-149.5479,-87.7844,16.4480,4.1576,-36.2587,31.4297
20.4005,0.5939,8.8501,1.8073,-191.5778,-145.3917,-51.2844,14.4089,2.2719,-37.4042,31.4590
20.4165,-6.2381,6.7173,4.3756,-197.1168,-138.3800,-34.5657,12.0437,0.4017,-39.3495,31.4512
20.4406,1.4181,6.0142,6.5612,-252.2106,-132.5870,0.7156,9.6491,-1.1383,-39.2821,31.4512
20.4565,0.2619,11.6118,4.9870,-261.8121,-132.5817,39.1843,4.2038,-4.1871,-40.7498,31.4883
20.4807,7.8829,7.1275,7.6432,-212.0934,-139.0271,52.9577,1.1648,-4.5575,-42.3123,31.4609
20.5046,1.1564,8.3101,10.9381,-247.0934,-136.2341,93.7390,-2.2923,-7.2958,-40.1502,31.4434
20.5206,0.2687,9.2036,9.9635,-236.1637,-147.6638,113.8640,-6.4095,-9.2635,-38.8055,31.4902
20.5446,6.7789,3.4138,12.4245,-207.7398,-156.8403,133.6378,-7.1184,-10.0558,-37.9510,31.4004
20.5607,6.6788,8.6130,8.7546,-204.3902,-160.6079,161.4191,-10.9035,-12.7785,-36.6092,31.4551
20.5846,-0.8876,6.2868,7.2956,-180.3902,-171.2486,182.9816,-13.6340,-12.4469,-35.7567,31.4434
20.6009,11.2139,8.6228,6.8850,-198.7809,-180.7720,200.6691,-18.1145,-14.8278,-33.1746,31.4336
20.6251,5.1475,7.2165,7.5554,-149.2496,-191.4204,218.4972,-20.5266,-16.0192,-31.8924,31.4766
20.6406,4.3980,4.8161,8.5944,-146.2496,-198.3462,229.9113,-24.3371,-16.9166,-27.7283,31.4199
20.6647,9.4879,4.3423,8.4620,-124.7496,-206.7290,241.5441,-26.0656,-16.6051,-25.6717,31.4434
20.6807,10.4439,3.3564,9.0006,-97.9684,-210.7603,251.6456,-28.4680,-15.5416,-23.6248,31.4316
20.7048,4.4283,2.4736,8.3380,-82.1871,-215.3032,256.2238,-29.1755,-14.4713,-21.1971,31.4609
20.7208,9.1314,2.1470,7.2413,-57.6715,-218.8970,260.8800,-31.5505,-13.3688,-20.7737,31.4160
20.7447,11.3834,2.0211,6.4459,-42.0543,-220.4946,262.9581,-33.6345,-13.0805,-17.9007,31.4316
20.7605,6.5670,2.9845,4.3170,-27.5543,-220.4385,263.4201,-34.6677,-12.3627,-16.6819,31.4570
20.7849,7.4722,0.1661,4.2187,0.0238,-223.6729,262.9931,-35.6863,-9.7592,-15.0950,31.4863
20.8010,11.2066,-1.9940,4.0298,7.3481,-223.0020,259.8192,-36.3464,-7.8588,-15.5443,31.4551
20.8246,9.0445,-0.7382,2.4263,24.0668,-223.1240,254.7567,-36.3429,-6.3627,-14.7620,31.4688
20.8449,5.2965,-3.7421,2.5098,55.3637,-223.3682,250.9130,-35.6471,-4.0912,-14.4200,31.4355
20.8657,8.8472,-4.5136,2.4434,44.1996,-220.3779,242.8583,-36.2868,-1.4135,-15.7003,31.4355
20.8806,8.5447,-3.3134,1.5777,51.9496,-220.7439,233.8270,-35.5778,0.1295,-16.5596,31.4766
20.9046,6.9959,-4.8817,1.7758,81.5434,-219.5242,227.2997,-34.8693,1.3043,-17.8243,31.4453
20.9205,6.6256,-6.4569,1.2597,74.0395,-218.1209,218.8778,-33.8410,2.0724,-17.8579,31.4434
20.9476,4.6832,-6.4554,0.1044,66.9613,-217.7547,209.2372,-33.1315,3.2472,-19.1196,31.4629
20.9605,6.1910,-7.0394,-0.8194,84.4770,-218.2429,200.5106,-32.7450,4.8175,-21.1978,31.4395
20.9847,6.2095,-6.8234,-1.1224,99.4848,-218.7310,192.6395,-31.0311,5.6031,-21.6531,31.4277
21.0006,2.6529,-7.5900,-0.8793,103.2680,-216.9614,187.9403,-29.9774,6.0436,-23.7195,31.4316
21.0247,3.9527,-8.2351,0.3726,92.6508,-215.8638,183.2411,-28.9462,4.5777,-25.3298,31.4277
21.0496,4.1397,-8.9914,-0.2851,70.6820,-215.3145,176.2255,-28.5944,4.6019,-26.1545,31.4453
21.0645,3.1163,-7.9299,-1.0424,67.9340,-214.2168,170.9794,-27.5719,3.4944,-26.9592,31.4434
21.0805,2.6666,-8.8771,0.4888,79.7699,-212.2647,164.8778,-25.8590,3.5318,-27.8035,31.4590
21.1047,1.5670,-9.5954,0.9835,80.3813,-210.5557,162.6806,-25.5255,2.0279,-28.1755,31.4414
