t,thro,m0,m1,m2,m3,pitch_out,roll_out,prate,rrate,alt_up
1.6080975532531738,0.20499999821186066,0.4076194167137146,0.007529512047767639,0.4048510491847992,0.004999999888241291,-0.0038572032935917377,-0.003997168503701687,0.1671682745218277,1.1789778470993042,5.529696941375732
1.628194808959961,0.2070000022649765,0.4087582230567932,0.012791916728019714,0.4064498841762543,0.004999999888241291,-0.003053629072383046,-0.00238235667347908,0.0,1.3248740434646606,5.57355260848999
1.6483163833618164,0.2070000022649765,0.40654587745666504,0.016739577054977417,0.40471452474594116,0.004999999888241291,-0.0060447691939771175,-0.004651726223528385,0.25333866477012634,1.5365608930587769,5.594455718994141
1.668433666229248,0.2070000022649765,0.40933775901794434,0.01077289879322052,0.40788930654525757,0.004999999888241291,-0.005753234960138798,-0.006031402386724949,0.20308846235275269,1.6276363134384155,5.614681243896484
1.6885735988616943,0.20800000429153442,0.40620627999305725,0.014161348342895508,0.41163238883018494,0.004999999888241291,-0.00661300728097558,-0.007450183387845755,0.3076626658439636,1.7669397592544556,5.6342315673828125
1.7086868286132812,0.210999995470047,0.4108108580112457,0.018072232604026794,0.41511690616607666,0.004999999888241291,-0.006375239230692387,-0.007457909639924765,0.2534054219722748,1.8004472255706787,5.671353816986084
1.7287933826446533,0.21199999749660492,0.41848957538604736,0.019180715084075928,0.4103296995162964,0.004999999888241291,-0.005826451815664768,-0.008144864812493324,0.0,2.0985825061798096,5.688973903656006
1.7489025592803955,0.21299999952316284,0.4147123694419861,0.017842277884483337,0.41944533586502075,0.004999999888241291,-0.005007737781852484,-0.010377764701843262,0.16986733675003052,1.7728604078292847,5.70599365234375
1.7690296173095703,0.21400000154972076,0.4168381690979004,0.016162782907485962,0.4229990839958191,0.004999999888241291,-0.009364193305373192,-0.0031729505863040686,0.4951183497905731,1.5499169826507568,5.722429275512695
1.7891955375671387,0.2160000056028366,0.4238629639148712,0.02097141742706299,0.41916561126708984,0.004999999888241291,-0.0074220215901732445,-0.0063898274675011635,0.23693832755088806,1.724814772605896,5.75360107421875
1.8093116283416748,0.21699999272823334,0.42621636390686035,0.020377516746520996,0.421406090259552,0.004999999888241291,-0.004166206810623407,-0.013491734862327576,0.10247247666120529,1.697726845741272,5.768381595611572
1.829399824142456,0.21799999475479126,0.42447537183761597,0.014576613903045654,0.4329480230808258,0.004999999888241291,-0.007372291758656502,-0.003662124276161194,0.4328746497631073,1.1121257543563843,5.782652378082275
1.849482774734497,0.21899999678134918,0.4275314211845398,0.016336381435394287,0.43213218450546265,0.004999999888241291,-0.009039731696248055,0.0002622682659421116,0.45104750990867615,1.0036630630493164,5.796433448791504
1.8695719242095947,0.22100000083446503,0.4363366663455963,0.01877744495868683,0.42888587713241577,0.004999999888241291,-0.0039112200029194355,-0.009448086842894554,-0.11401554942131042,1.470031499862671,5.822611331939697
