freq,t,u,omega_radps
2.0,4.978145122528076,0.6678709387779236,3.889884101226926e-05
2.0,4.986269235610962,0.6678709387779236,3.859675052808598e-05
2.0,4.994373798370361,0.5455605983734131,3.82970720238518e-05
2.0,5.002483367919922,0.5455605983734131,3.82970720238518e-05
2.0,5.0105836391448975,0.5455605983734131,3.79997945856303e-05
2.0,5.018672466278076,0.505653440952301,3.79997945856303e-05
2.0,5.026770830154419,0.505653440952301,3.7704900023527443e-05
2.0,5.034893035888672,0.49454760551452637,3.7704900023527443e-05
2.0,5.043019771575928,0.49454760551452637,3.74123701476492e-05
2.0,5.0511345863342285,0.48435550928115845,3.74123701476492e-05
2.0,5.059204816818237,0.48435550928115845,3.7122190406080335e-05
2.0,5.06731915473938,0.48435550928115845,3.7122190406080335e-05
2.0,5.075430393218994,0.45618534088134766,3.6834346246905625e-05
2.0,5.083558082580566,0.45618534088134766,3.6834346246905625e-05
2.0,5.091669082641602,0.3456040918827057,3.654881948023103e-05
2.0,5.099785327911377,0.3456040918827057,3.654881948023103e-05
2.0,5.107900619506836,0.3456040918827057,3.626559191616252e-05
2.0,5.116020679473877,0.2395269274711609,3.626559191616252e-05
2.0,5.124127149581909,0.2395269274711609,3.598465264076367e-05
2.0,5.1321985721588135,0.09547069668769836,3.598465264076367e-05
2.0,5.140298128128052,0.09547069668769836,3.570597982616164e-05
2.0,5.1484010219573975,0.09547069668769836,3.570597982616164e-05
2.0,5.1565022468566895,0.034629806876182556,3.542955528246239e-05
2.0,5.164626598358154,0.034629806876182556,3.542955528246239e-05
2.0,5.172731161117554,0.04641502723097801,3.5155360819771886e-05
2.0,5.180856466293335,0.04641502723097801,3.5155360819771886e-05
2.0,5.188986539840698,0.04641502723097801,3.4883392800111324e-05
2.0,5.197085857391357,0.1137397289276123,3.4883392800111324e-05
2.0,5.205235004425049,0.1137397289276123,3.4613633033586666e-05
2.0,5.213379144668579,0.26210150122642517,3.4613633033586666e-05
2.0,5.221482276916504,0.26210150122642517,3.434604877838865e-05
2.0,5.2295756340026855,0.26210150122642517,3.434604877838865e-05
