t,ax,ay,az,gx,gy,gz,mx,my,mz,temp
16.09770,-0.11563,0.33505,-9.77656,0.02291,-0.00692,0.09397,-10.23335,-34.94140,35.79986,28.66406
16.11380,-0.11969,0.32834,-9.79514,-0.09910,-0.00692,-0.02468,-10.59663,-34.93312,35.40606,28.73828
16.13810,-0.12712,0.33284,-9.78199,-0.03810,0.05326,0.03379,-10.22920,-34.93550,35.39665,28.69922
16.15405,-0.09921,0.32580,-9.79828,-0.03810,0.05410,-0.02630,-10.96894,-34.23238,35.39875,28.71094
16.17766,-0.12315,0.33789,-9.79692,-0.09739,-0.00690,-0.02640,-10.95587,-34.91890,34.60872,28.71680
16.19393,-0.09448,0.33234,-9.80030,-0.03810,0.05410,-0.02557,-10.58527,-35.26973,34.59940,28.70703
16.21813,-0.13150,0.34472,-9.77862,-0.03810,-0.06620,0.09394,-9.10285,-36.67110,34.20877,28.73438
16.23367,-0.10658,0.33331,-9.81127,0.02294,0.05410,0.03464,-9.86066,-34.22969,34.58646,28.67969
16.25762,-0.10960,0.34856,-9.78863,0.02294,0.05238,-0.02465,-10.58087,-35.26387,34.19632,28.74414
16.27394,-0.11074,0.33446,-9.80048,-0.09736,0.05410,0.03119,-10.22931,-34.93575,35.40238,28.68555
16.29826,-0.10511,0.32718,-9.78972,0.02294,0.05059,0.03464,-11.32599,-35.27584,35.41354,28.64844
16.32182,-0.11534,0.33558,-9.78321,-0.09566,-0.00691,-0.02636,-10.96100,-34.92891,35.39294,28.68945
16.33781,-0.10929,0.33324,-9.79196,0.06243,0.05410,0.02747,-9.85455,-35.28121,34.99524,28.72070
16.35675,-0.12411,0.33643,-9.79063,0.02294,-0.05326,0.02000,-9.85176,-35.63008,35.00077,28.69727
16.37797,-0.11040,0.33110,-9.79619,-0.03807,0.00774,-0.01171,-10.96309,-35.28511,35.81864,28.70117
16.39395,-0.10549,0.33454,-9.78471,-0.05272,0.10045,-0.01171,-10.59493,-34.93306,35.40604,28.67578
16.41758,-0.10981,0.34658,-9.79780,-0.02342,0.05410,0.02000,-10.58412,-35.27022,34.60477,28.70898
16.44169,-0.11282,0.33416,-9.78236,-0.03807,0.11510,-0.08035,-10.22768,-34.93550,35.39627,28.68945
16.45839,-0.09742,0.34021,-9.78847,-0.03807,0.05410,-0.08738,-10.58657,-34.92092,34.59354,28.65820
16.48165,-0.11448,0.34797,-9.78682,0.00829,0.05410,-0.07273,-10.59963,-34.93944,35.81424,28.67188
16.49805,-0.10872,0.32649,-9.79430,-0.03807,-0.00691,-0.02638,-10.22707,-34.58104,34.99247,28.66406
16.52179,-0.08905,0.33062,-9.78669,-0.03807,0.05410,-0.02638,-10.96437,-35.63964,36.22586,28.67773
16.53778,-0.11396,0.33829,-9.78605,-0.00816,0.08521,-0.02638,-10.60182,-34.58983,35.80228,28.68359
16.56158,-0.11912,0.34118,-9.79551,-0.03805,-0.00689,0.00352,-10.94704,-35.26122,34.20365,28.68945
16.57765,-0.11053,0.33311,-9.80086,0.02299,0.11515,-0.02645,-9.49924,-34.59295,35.39555,28.67969
16.60189,-0.10541,0.33026,-9.78516,-0.12887,0.05415,0.03334,-10.22092,-35.62811,35.02201,28.68555
16.61772,-0.11472,0.35528,-9.80272,-0.09897,0.05415,-0.02645,-10.59275,-34.22186,34.57792,28.69141
16.64208,-0.08425,0.32171,-9.80208,-0.09897,0.05415,0.03456,-11.33006,-34.92645,35.41435,28.68164
16.66301,-0.12307,0.34991,-9.79736,0.08401,-0.06786,0.03456,-10.95847,-34.56902,34.60380,28.66602
16.68179,-0.10633,0.33737,-9.81155,-0.09897,0.11512,-0.02645,-10.95864,-34.92303,35.00151,28.63281
16.69785,-0.10340,0.36125,-9.79863,-0.03794,-0.06786,-0.02645,-10.58828,-34.92033,34.60014,28.65234
16.72174,-0.11947,0.34335,-9.80384,-0.03794,0.05415,0.03456,-9.49551,-34.94048,35.39555,28.65234
16.73761,-0.11596,0.33544,-9.77718,0.08407,0.11515,0.09556,-10.58340,-34.56011,33.79399,28.70508
16.76204,-0.11583,0.33204,-9.82098,-0.03794,0.05415,0.03456,-9.85683,-35.63531,35.41117,28.71680
16.77771,-0.12003,0.33855,-9.80911,0.08407,-0.00686,-0.02645,-10.59609,-34.57769,35.01005,28.71680
16.80175,-0.10638,0.34034,-9.79502,-0.03794,-0.00686,-0.02645,-10.96816,-34.93560,35.82597,28.67969
16.83389,-0.10998,0.33418,-9.76835,-0.03794,0.05415,0.03456,-10.97095,-33.88189,35.38896,28.69336
16.84174,-0.11167,0.34159,-9.81327,-0.03794,0.11515,-0.08745,-10.96590,-34.58013,35.40567,28.65430
16.85781,-0.09207,0.34685,-9.78794,-0.03794,-0.06783,-0.02645,-10.22517,-34.92876,35.00039,28.70508
16.88212,-0.10574,0.34574,-9.80500,-0.03794,0.11515,0.03456,-10.59871,-33.52447,34.57315,28.71680
16.90586,-0.12065,0.34741,-9.78553,-0.03794,0.11515,-0.02645,-10.58249,-35.61822,34.61187,28.66992
16.92186,-0.09691,0.33964,-9.79318,-0.03794,-0.00686,-0.02645,-10.23947,-34.59771,36.19879,28.68945
16.94602,-0.11408,0.32889,-9.78906,0.02307,0.05415,-0.02645,-10.23267,-34.94073,35.80108,28.71680
16.96191,-0.11467,0.33776,-9.78011,0.02307,0.05415,0.03456,-9.50220,-34.59771,35.79374,28.65625
16.98587,-0.10578,0.33790,-9.79974,0.02307,0.05415,0.03456,-10.94947,-35.61529,34.61600,28.70898
17.00168,-0.11408,0.33849,-9.78964,0.02307,0.11515,0.03456,-9.85767,-34.93121,34.99125,28.68359
17.02570,-0.11180,0.35558,-9.79611,-0.03794,0.05415,-0.02648,-9.85767,-34.93121,34.99125,28.68945
17.04215,-0.10162,0.34047,-9.80582,0.08407,-0.06786,0.09553,-10.23316,-34.94062,35.80716,28.67969
17.06670,-0.10374,0.34853,-9.78252,-0.09867,0.11488,-0.02636,-10.95386,-34.56245,34.19584,28.69531
17.08214,-0.10968,0.31701,-9.78594,-0.03806,-0.00676,-0.02625,-10.58936,-35.27485,35.00980,28.67773
17.10614,-0.11990,0.35061,-9.78556,-0.09888,0.11500,-0.02641,-10.22608,-35.28313,35.40360,28.68555
17.12157,-0.10909,0.32893,-9.77142,-0.03788,0.05412,0.03457,-9.49757,-34.59074,35.37937,28.69531
17.14567,-0.12756,0.34611,-9.80259,-0.09885,0.05402,-0.02644,-9.86109,-35.64153,35.81443,28.65430
17.16291,-0.10645,0.33962,-9.79553,-0.03788,0.11506,0.03454,-9.49732,-34.23723,34.98191,28.71094
17.18564,-0.11814,0.33637,-9.79190,-0.03825,0.11475,-0.02625,-9.86242,-34.93838,35.39353,28.70898
17.20170,-0.11293,0.33251,-9.80574,-0.03805,0.05393,-0.02645,-10.96301,-34.93041,35.41045,28.67773
17.22569,-0.11446,0.34517,-9.80440,0.02299,-0.00604,0.03541,-10.22424,-34.92928,34.98833,28.71680
17.24162,-0.11921,0.34269,-9.79810,0.02215,0.05328,-0.02645,-10.58410,-34.91550,34.19683,28.71289
17.26612,-0.10096,0.34144,-9.79952,0.02258,-0.00607,0.03416,-9.86828,-34.24119,35.39410,28.67383
17.28167,-0.10863,0.31846,-9.80364,-0.09882,0.05402,-0.02636,-9.87300,-34.60154,36.20074,28.67383
17.30600,-0.11472,0.34328,-9.77726,-0.03632,-0.00690,-0.02646,-10.23872,-34.59793,36.19297,28.70312
17.32188,-0.11688,0.34427,-9.78527,-0.03805,-0.00690,-0.02646,-10.22895,-34.93583,35.40342,28.67383
17.34587,-0.10639,0.35714,-9.79690,-0.04149,0.11170,-0.02301,-10.95014,-34.91214,34.19541,28.70117
17.36176,-0.12626,0.33929,-9.77819,0.01945,0.05765,0.03104,-10.22162,-34.92444,34.60215,28.68359
17.38567,-0.10583,0.33260,-9.80154,-0.09908,0.05586,-0.02646,-10.59516,-34.57874,35.00376,28.69922
17.40970,-0.11817,0.35422,-9.79809,-0.03765,0.05455,0.03455,-10.59480,-35.63733,35.82700,28.67188
17.42585,-0.12344,0.34000,-9.80555,-0.03806,-0.00689,0.03455,-10.59673,-33.87464,34.58970,28.66211
17.45024,-0.11831,0.34018,-9.76111,-0.03848,0.11476,0.03455,-10.58784,-34.92054,34.60075,28.70703
17.46594,-0.10959,0.33242,-9.79061,0.02274,-0.00664,0.03455,-10.22505,-34.92923,35.00017,28.69727
17.48976,-0.10868,0.33872,-9.79350,-0.03808,0.05418,-0.02606,-9.86397,-35.29324,35.81413,28.71680
17.50570,-0.12256,0.33838,-9.79833,-0.03808,0.05398,-0.02648,-10.95576,-35.27224,35.00749,28.72070
17.52964,-0.09820,0.33107,-9.78832,0.08375,0.11519,0.03435,-10.59810,-35.64163,36.21843,28.68359
17.54564,-0.09558,0.35517,-9.80538,-0.03851,0.05376,0.03455,-10.59288,-35.28103,35.40642,28.69531
17.56984,-0.10683,0.33716,-9.78946,0.14448,0.11519,-0.02688,-10.95176,-35.26645,34.60368,28.68359
17.58560,-0.11015,0.33810,-9.79831,0.02198,0.05501,-0.02563,-9.85020,-34.92050,34.18913,28.70312
17.60965,-0.11312,0.33527,-9.80272,0.02282,-0.00602,0.09474,-10.22374,-34.57479,34.59074,28.69922
17.62588,-0.10928,0.33443,-9.80538,-0.03818,0.11434,-0.02563,-9.86363,-34.23446,34.98479,28.69727
17.64979,-0.11353,0.33451,-9.79668,-0.09922,0.05501,0.03456,-10.22935,-34.23088,34.97734,28.66797
17.66561,-0.10141,0.34436,-9.78843,-0.03476,-0.00514,-0.02474,-10.60191,-34.58928,35.79863,28.68359
17.68979,-0.11728,0.33421,-9.78820,0.01928,0.11169,0.03456,-10.96251,-34.22502,34.97930,28.68750
17.70577,-0.11570,0.33589,-9.78713,0.02998,0.05419,0.02738,-9.85606,-35.63615,35.40459,28.68750
17.72970,-0.11976,0.34087,-9.79219,0.02280,0.05419,0.03456,-9.48912,-35.28508,35.00322,28.70508
17.74766,-0.11992,0.34020,-9.78829,-0.03820,0.11519,-0.01928,-10.22203,-35.27867,34.99954,28.67969
17.76970,-0.10994,0.33391,-9.79989,-0.03820,0.00783,-0.02646,-10.58335,-35.97349,35.01436,28.73047
17.79380,-0.11481,0.33471,-9.79800,-0.08472,-0.00692,-0.02645,-10.22156,-35.27788,34.98827,28.68555
17.80982,-0.09876,0.33519,-9.78380,-0.09908,0.05409,-0.02645,-10.58557,-35.62407,34.99756,28.71875
17.84208,-0.08936,0.34881,-9.78302,0.02128,0.05409,0.03373,-10.22376,-34.92876,34.97714,28.69922
17.84976,-0.11324,0.33600,-9.79256,-0.03804,0.05064,0.03458,-9.48889,-35.28447,34.99196,28.67773
17.87364,-0.11778,0.33024,-9.78369,0.01945,0.05409,-0.02994,-10.96350,-34.93022,35.40480,28.66211
17.89026,-0.11600,0.33240,-9.79046,0.08226,0.05409,0.03116,-9.49475,-34.58623,34.97536,28.66797
17.91371,-0.10692,0.34402,-9.81478,-0.03090,0.05409,-0.01205,-10.22620,-34.92998,34.99400,28.68359
17.92995,-0.10919,0.33143,-9.79870,0.03758,0.05409,0.01996,-10.59241,-34.92677,34.99216,28.65430
17.95357,-0.12060,0.34160,-9.80272,0.02121,0.05409,-0.02469,-10.59693,-34.93308,35.40110,28.64258
17.97008,-0.11613,0.33923,-9.79029,0.01575,0.05409,-0.01923,-10.95704,-36.33250,35.83591,28.68945
17.99425,-0.11241,0.32519,-9.79429,0.01941,0.05409,0.03460,-10.59400,-35.28269,35.40671,28.72070
18.01763,-0.07881,0.33710,-9.80565,0.02124,0.05409,-0.02558,-10.23390,-33.88328,34.97190,28.67578
18.03400,-0.11940,0.32883,-9.80350,-0.03851,0.05409,0.03417,-9.87452,-34.60252,36.20041,28.67773
18.05798,-0.11940,0.34182,-9.76984,-0.09567,0.05409,-0.02644,-11.32960,-34.57325,35.00022,28.70898
18.07409,-0.11874,0.32548,-9.78414,0.02121,0.05409,-0.02471,-10.94923,-35.26221,34.20090,28.65039
18.09808,-0.10689,0.33800,-9.77951,-0.03091,-0.01409,0.02741,-9.86817,-34.94581,35.80246,28.69336
18.11367,-0.10057,0.32381,-9.79580,-0.03091,0.10078,0.02741,-10.58937,-34.92213,34.59446,28.68359
18.13767,-0.10264,0.32943,-9.80651,-0.09909,0.00013,-0.01940,-10.22877,-34.58155,34.98288,28.66016
18.15368,-0.10723,0.32518,-9.79396,0.00858,0.04695,0.03458,-9.49928,-34.59303,35.37864,28.68945
18.17767,-0.10965,0.33429,-9.79997,-0.07754,0.10795,-0.02642,-10.22877,-34.58155,34.98288,28.69336
18.19918,-0.10558,0.32327,-9.77766,0.06931,0.00773,-0.01177,-9.85841,-34.57885,34.58152,28.67773
18.21778,-0.10386,0.33996,-9.79712,-0.03805,0.05409,0.01993,-10.59718,-34.93407,35.40085,28.66992
18.23405,-0.12212,0.32982,-9.78237,0.01593,0.05409,0.03458,-10.59090,-35.27758,35.00876,28.71484
18.25763,-0.09865,0.32357,-9.79606,-0.03805,0.03944,-0.01177,-10.58986,-35.27675,34.99756,28.69141
18.27387,-0.09463,0.34101,-9.78122,-0.00694,0.02419,0.03458,-10.23342,-34.94203,35.78907,28.71289
18.30060,-0.11723,0.32196,-9.79384,0.00860,0.00025,-0.02642,-10.96779,-34.93686,35.80230,28.67969
18.32192,-0.11582,0.33675,-9.80256,-0.06977,-0.00693,-0.01177,-12.06643,-35.63218,36.22783,28.64453
18.33776,-0.11096,0.33056,-9.77867,-0.03806,-0.00693,0.06568,-10.22463,-34.57553,34.57940,28.68555
18.36233,-0.10444,0.31517,-9.80911,-0.03806,-0.06794,-0.02642,-10.23209,-35.29184,35.81084,28.66992
18.37784,-0.11502,0.33412,-9.79716,-0.03806,0.05407,0.03458,-10.59269,-35.63242,35.42241,28.68359
18.40409,-0.10555,0.33494,-9.79379,-0.06795,0.05412,0.03459,-10.95757,-34.56878,34.58701,28.66992
18.41771,-0.10815,0.34269,-9.79913,0.08390,-0.00689,0.03459,-10.95931,-34.92401,35.00132,28.67969
18.44177,-0.11954,0.34504,-9.78548,-0.09908,-0.00689,0.03459,-11.32796,-34.57147,34.98834,28.67383
18.45795,-0.10760,0.32223,-9.77948,0.02293,0.11512,0.03459,-9.85921,-35.28631,35.38751,28.64258
18.48168,-0.10340,0.32468,-9.79018,-0.03808,0.05412,0.09559,-11.32894,-34.92620,35.39701,28.67383
18.49795,-0.10514,0.32350,-9.79726,0.02293,0.05412,-0.02642,-10.60189,-34.23480,35.38974,28.66016
18.52183,-0.11112,0.32711,-9.79726,0.02293,0.11512,0.03459,-9.85872,-34.93206,34.99008,28.71680
18.53761,-0.10344,0.34376,-9.78017,-0.09908,0.05412,0.03459,-9.86222,-34.93755,35.38754,28.67578
18.56212,-0.10459,0.33129,-9.79550,-0.09908,0.11512,0.03459,-10.96965,-33.52739,34.97348,28.65234
18.57771,-0.13559,0.33609,-9.79246,-0.03808,0.05412,0.03459,-10.97782,-34.59770,36.60824,28.72852
18.60304,-0.11759,0.32963,-9.82211,0.02293,-0.00692,-0.02642,-10.59452,-35.28130,35.41684,28.69336
18.61798,-0.11127,0.33175,-9.76055,0.02293,-0.00692,0.09559,-9.86210,-34.93681,35.38682,28.67969
18.64175,-0.11893,0.34021,-9.78657,-0.03811,0.05409,0.03459,-10.95585,-35.27177,35.00596,28.66992
18.65759,-0.12305,0.34990,-9.80082,0.02290,0.11509,0.03459,-10.23173,-34.93950,35.78819,28.70703
18.68170,-0.10642,0.33185,-9.78661,-0.03811,0.05409,0.03459,-10.59233,-35.28008,35.40001,28.70898
18.69833,-0.10881,0.34201,-9.77779,0.02290,0.05409,-0.02642,-10.96196,-34.92827,35.39823,28.64844
18.72171,-0.10393,0.32837,-9.81499,-0.03811,0.05409,0.03459,-10.23051,-35.64360,36.20829,28.64062
18.73766,-0.11766,0.33362,-9.79669,-0.03811,0.05409,0.09562,-10.22109,-34.92290,34.59599,28.67578
18.76183,-0.10953,0.33577,-9.75193,-0.03811,-0.06792,0.03462,-10.95790,-34.92239,34.99564,28.67969
18.77810,-0.10648,0.33373,-9.78427,-0.09911,0.05409,-0.02642,-11.31264,-34.90192,33.78959,28.67383
18.80188,-0.11884,0.34807,-9.79786,-0.03811,0.05409,0.03462,-10.96865,-34.58527,35.79545,28.66797
18.81764,-0.12004,0.33963,-9.79136,-0.03811,-0.00692,0.03462,-10.59511,-34.93097,35.39408,28.65820
18.84992,-0.10632,0.32400,-9.79541,-0.03811,0.05409,0.03462,-10.58937,-34.56989,34.57670,28.68359
18.86587,-0.12129,0.32661,-9.81123,0.02287,0.05409,-0.02639,-9.48976,-34.93292,34.97416,28.65625
18.88192,-0.10863,0.34923,-9.79488,0.08396,0.05409,0.03462,-9.85939,-34.58136,34.97239,28.69727
18.90650,-0.10873,0.32852,-9.80885,-0.03811,-0.00692,0.03462,-10.95216,-35.62042,35.01145,28.64453
18.92184,-0.10686,0.34139,-9.78535,-0.16012,0.05409,-0.02639,-10.95199,-34.56183,34.18283,28.68945
18.94580,-0.11633,0.33317,-9.79172,-0.09905,0.05409,-0.02639,-10.22299,-34.92780,34.98166,28.66797
18.96167,-0.12533,0.32321,-9.79531,0.02284,-0.00692,0.09556,-9.47739,-35.97467,34.59324,28.69141
18.98569,-0.11471,0.34309,-9.78924,-0.15990,0.05409,-0.02633,-10.58481,-34.56451,34.17380,28.66016
19.00177,-0.10402,0.33268,-9.80071,0.02289,0.05402,0.03459,-10.59234,-34.92690,34.99769,28.66211
19.02577,-0.10747,0.35447,-9.79717,-0.09906,0.05412,0.03459,-9.86773,-34.24037,35.37660,28.66406
19.04181,-0.11364,0.34839,-9.80147,-0.03720,-0.00606,-0.02642,-10.95074,-34.91225,34.18910,28.69336
19.06576,-0.11781,0.33889,-9.78290,-0.03804,-0.00691,0.03459,-10.59552,-35.99135,36.21840,28.66016
19.08205,-0.10230,0.32577,-9.80954,-0.15908,0.05410,0.03459,-10.95977,-34.21986,34.57582,28.67969
19.10570,-0.10954,0.34156,-9.77292,0.08275,0.05451,-0.02602,-11.33404,-34.93324,35.81117,28.65430
19.12182,-0.11427,0.33608,-9.79335,0.02339,-0.00692,0.03459,-10.22467,-34.57509,34.58461,28.70312
19.14568,-0.11406,0.34268,-9.81832,0.02213,0.05408,0.03459,-10.59503,-34.57779,34.98597,28.68945
19.16171,-0.09986,0.33862,-9.79209,0.02298,0.05367,0.03417,-9.85919,-35.28678,35.38710,28.67383
19.18572,-0.11008,0.34577,-9.80420,-0.03632,0.11339,-0.02299,-9.85498,-34.92691,34.58632,28.66016
19.20246,-0.11036,0.32221,-9.77817,0.08056,0.05410,0.03286,-10.59717,-35.28751,35.80311,28.66211
19.22605,-0.11346,0.33950,-9.79809,-0.09180,0.05410,-0.02644,-10.58864,-35.27530,34.99110,28.64453
19.24161,-0.11346,0.35030,-9.78325,0.07690,0.05410,0.02740,-9.46950,-36.66788,34.19569,28.70117
19.26567,-0.10472,0.33682,-9.78131,-0.09546,0.05058,0.03458,-10.59450,-34.57804,34.97987,28.66992
19.28180,-0.11471,0.34483,-9.77896,0.01586,0.00026,-0.08029,-10.21950,-35.27384,34.60072,28.65430
19.30583,-0.10530,0.34204,-9.78224,-0.15284,0.05409,0.03458,-10.58986,-35.27653,35.00209,28.70117
19.32609,-0.10415,0.34727,-9.78165,0.06945,0.11509,0.03458,-9.12013,-34.57829,34.16957,28.71484
19.34597,-0.12740,0.34935,-9.79175,-0.03791,0.05409,0.02740,-10.23048,-34.93693,35.40199,28.64648
19.36164,-0.10911,0.36436,-9.79624,-0.04142,-0.00341,0.03458,-11.32521,-34.56755,34.59584,28.67969
19.38569,-0.10713,0.35057,-9.80190,-0.05256,0.00773,-0.04111,-10.58644,-34.21232,33.77650,28.66211
19.40185,-0.11485,0.34974,-9.78913,-0.08426,-0.00692,-0.01181,-10.22926,-34.58220,34.99330,28.67773
19.42634,-0.11655,0.34185,-9.78592,0.00875,-0.00692,-0.03363,-10.58644,-34.56640,34.17396,28.67969
19.44993,-0.10093,0.34908,-9.78567,-0.00861,0.11509,0.04919,-10.58696,-34.56680,34.17945,28.65820
19.46567,-0.11356,0.35821,-9.79854,0.00845,0.10044,0.01990,-10.60578,-34.24161,35.78687,28.67578
19.48966,-0.12373,0.34683,-9.78076,0.02310,0.05408,0.03455,-10.22711,-35.28555,35.40211,28.63867
19.50574,-0.10701,0.34256,-9.78616,-0.05259,0.03943,0.03455,-10.96832,-34.93741,35.81300,28.67578
19.53031,-0.11261,0.34387,-9.78292,0.02432,0.08399,0.00465,-10.23346,-33.88370,34.96534,28.68164
19.54569,-0.11421,0.35398,-9.77608,-0.03791,-0.00689,0.03455,-9.87018,-34.59708,35.79053,28.69727
19.56998,-0.11175,0.33247,-9.78902,-0.03791,-0.00689,0.03455,-10.22345,-35.28018,34.99903,28.64258
19.58587,-0.12424,0.35952,-9.81043,-0.03791,0.05411,-0.02646,-9.48908,-35.28535,34.98592,28.65820
19.61002,-0.11597,0.34744,-9.78551,0.02299,-0.00692,0.03459,-9.48465,-35.27839,34.58859,28.69727
19.62769,-0.09626,0.35222,-9.78915,-0.09902,-0.00692,0.03459,-10.23026,-35.29050,35.80539,28.68945
19.64971,-0.11114,0.34930,-9.80211,0.02299,0.05409,0.09562,-10.23411,-34.23777,35.37985,28.69727
19.66560,-0.11469,0.34334,-9.80978,-0.03802,0.05409,-0.02639,-10.96653,-34.93650,35.80734,28.68359
19.68977,-0.08550,0.33606,-9.79442,-0.03802,0.05409,-0.02639,-9.86594,-34.94487,35.79607,28.71875
19.70578,-0.10938,0.33787,-9.79082,-0.09902,0.11512,0.09562,-9.49827,-34.59331,35.38908,28.70312
19.73111,-0.10753,0.35353,-9.81457,0.08396,0.05412,0.03462,-11.33030,-34.22368,34.98796,28.66992
19.74566,-0.10155,0.33613,-9.80562,-0.03805,0.05412,-0.02642,-9.84690,-35.62407,34.58635,28.67969
19.76972,-0.11183,0.33476,-9.76717,0.02296,-0.00689,0.09559,-10.59934,-34.93901,35.80315,28.64648
19.78579,-0.10813,0.32954,-9.80440,-0.03805,-0.00689,0.03459,-10.58820,-35.62944,35.39397,28.65430
19.80990,-0.10698,0.33304,-9.78962,-0.03805,0.11512,-0.02642,-10.23518,-34.59233,35.79387,28.66602
19.82588,-0.11720,0.35752,-9.79260,-0.09905,0.05412,-0.02642,-10.59309,-34.57694,34.97990,28.67773
19.84997,-0.09447,0.33664,-9.79026,-0.03805,0.11512,-0.02642,-10.59692,-34.22880,34.98557,28.68359
19.87372,-0.11180,0.34560,-9.78135,0.02296,-0.00689,-0.02642,-10.58908,-34.57108,34.57688,28.65625
19.88984,-0.09337,0.34675,-9.77551,0.02296,-0.00689,-0.08742,-10.59709,-34.58288,35.38303,28.63477
19.91370,-0.13261,0.35888,-9.79911,-0.09911,0.11512,0.03459,-10.22844,-34.93542,35.39612,28.68164
19.92989,-0.11769,0.35533,-9.80864,0.02290,0.11512,-0.02642,-10.95647,-34.56872,34.58606,28.64844
19.95395,-0.11059,0.34922,-9.78850,0.02290,0.11512,-0.02642,-10.23820,-35.30260,36.61731,28.67773
19.96979,-0.13136,0.34698,-9.81861,-0.09911,0.05409,0.03459,-10.58269,-34.91467,34.18567,28.63477
19.99397,-0.09575,0.34384,-9.78555,0.08387,0.11509,0.03459,-10.58442,-35.26989,34.59998,28.66406
20.00977,-0.11777,0.36350,-9.78383,0.02287,-0.00692,0.09559,-10.58041,-35.26399,34.19666,28.68555
20.03402,-0.09627,0.34743,-9.79563,0.02287,-0.00692,0.03459,-10.59923,-34.93880,35.80408,28.70312
20.04968,-0.11465,0.33798,-9.80485,0.02287,0.05412,0.03459,-10.96178,-33.87141,34.57654,28.69727
20.07379,-0.10998,0.35229,-9.79509,0.02287,0.05412,0.03459,-10.22008,-34.92415,34.59117,28.68359
20.08963,-0.09396,0.36107,-9.77738,0.02287,0.11512,-0.02642,-10.59337,-35.63704,35.81578,28.68164
20.11381,-0.11238,0.33847,-9.78721,-0.09920,0.05412,-0.08745,-10.23497,-34.59309,35.79543,28.67383
20.12991,-0.09805,0.33608,-9.80204,0.08390,0.11512,0.03456,-10.22488,-35.28450,35.39772,28.71484
20.15383,-0.10222,0.34802,-9.80153,-0.09908,0.05412,0.09559,-10.95632,-35.62825,35.41643,28.69922
20.16961,-0.12166,0.34936,-9.79915,0.02293,0.05412,-0.02642,-10.59231,-35.28206,35.40714,28.68750
20.19365,-0.12189,0.33619,-9.76037,-0.03808,0.05412,0.03456,-10.60016,-34.23518,35.38489,28.68359
20.21778,-0.09462,0.35156,-9.77671,-0.09907,0.05412,-0.02645,-10.59792,-34.22886,34.98663,28.68164
20.23423,-0.10055,0.33190,-9.78848,-0.03807,-0.00689,0.03456,-10.59408,-35.28159,35.41216,28.65234
20.25772,-0.10855,0.34388,-9.79731,0.02297,-0.00689,0.03456,-10.58782,-34.92002,34.58892,28.67188
20.27401,-0.09745,0.35344,-9.79323,-0.16002,0.05412,-0.02645,-10.22210,-35.27768,34.99395,28.69727
20.29779,-0.11346,0.36350,-9.77918,-0.03801,-0.00689,-0.02645,-10.59075,-35.63022,35.41216,28.68750
20.31432,-0.11056,0.34341,-9.79605,-0.09901,0.05409,0.09556,-10.22674,-35.28403,35.40288,28.68359
20.33804,-0.11278,0.33678,-9.78607,-0.03813,0.11524,0.03450,-10.95427,-34.56333,34.19487,28.63477
20.35382,-0.12348,0.34832,-9.79882,0.02300,0.11495,-0.02642,-10.22674,-34.93052,35.01079,28.68945
20.37780,-0.11265,0.33930,-9.80780,-0.03822,0.05434,-0.02622,-9.86687,-34.94429,35.80229,28.65820
20.39385,-0.10726,0.32401,-9.78664,0.02321,0.11495,0.03439,-10.58855,-35.97944,35.42876,28.66797
20.41786,-0.12355,0.34487,-9.79437,-0.03822,0.11495,0.03460,-10.96599,-34.58101,35.40472,28.70117
20.43427,-0.10138,0.33087,-9.77530,-0.03802,-0.00670,0.03450,-10.60125,-33.88032,34.99213,28.70312
20.45777,-0.12126,0.33032,-9.76788,0.02131,0.05412,-0.08574,-11.32879,-34.57222,35.00511,28.66602
20.47361,-0.11691,0.34055,-9.79488,-0.09820,0.05412,0.03462,-10.23894,-34.24311,35.78929,28.65234
20.49768,-0.12582,0.32192,-9.77019,0.02302,0.05412,-0.02651,-10.22571,-33.87056,34.17113,28.65820
20.51375,-0.11296,0.35004,-9.78609,0.02129,-0.00517,-0.02813,-9.86242,-34.93794,35.39378,28.71680
20.53807,-0.11920,0.35102,-9.77643,0.08236,0.11428,-0.02557,-10.21154,-35.61518,34.19945,28.65625
20.55423,-0.10579,0.33781,-9.78280,-0.03629,0.05409,-0.02641,-10.58166,-35.26387,34.20316,28.68750
20.57781,-0.11199,0.35051,-9.78884,0.02129,0.05409,0.03459,-10.22741,-34.57978,34.98392,28.64453
20.59370,-0.09989,0.35320,-9.79133,-0.03629,-0.00520,-0.02470,-9.86242,-35.29170,35.79203,28.64453
20.61769,-0.11688,0.34976,-9.80282,-0.11369,0.03945,0.00530,-11.33410,-35.28685,36.21586,28.65234
20.63412,-0.11227,0.35561,-9.78191,0.01583,0.05409,0.04177,-9.85852,-34.93187,34.99125,28.72266
20.65841,-0.10041,0.33931,-9.78460,-0.03629,-0.00520,0.03286,-10.58557,-35.26928,34.60111,28.69336
20.67368,-0.10321,0.34236,-9.77351,0.08401,0.05058,0.03459,-10.24304,-34.24877,36.19389,28.67578
20.69779,-0.10356,0.34630,-9.78938,-0.14573,0.11510,-0.02642,-10.22093,-34.92260,34.58646,28.67188
20.71372,-0.10056,0.33932,-9.78875,-0.04154,-0.06093,0.03810,-10.96360,-34.92963,35.41166,28.66016
20.73775,-0.10666,0.33132,-9.79289,0.05288,0.08397,0.00590,-9.85228,-35.27509,34.59916,28.66797
