t,u,omega_radps
9.62680172920227,-1.0,-69.910888671875
9.6369149684906,-1.0,-69.910888671875
9.647011041641235,-1.0,-70.11927032470703
9.657097816467285,-1.0,-71.4135971069336
9.667202949523926,1.0,-71.4135971069336
9.677327871322632,1.0,-72.00199127197266
9.687447786331177,1.0,-72.00199127197266
9.69755244255066,1.0,-72.26388549804688
9.707656860351562,-1.0,-72.33477783203125
9.71776819229126,-1.0,-72.33477783203125
9.727883338928223,0.917761504650116,-73.02684020996094
9.737988948822021,0.917761504650116,-72.99195098876953
9.748113632202148,1.0,-72.99195098876953
9.758236408233643,1.0,-71.85453796386719
9.768357992172241,1.0,-71.86837005615234
9.778465509414673,1.0,-71.86837005615234
9.788567543029785,-1.0,-71.98239135742188
9.79871654510498,-1.0,-71.98239135742188
9.808842420578003,-1.0,-71.70640563964844
9.818963289260864,-1.0,-72.56708526611328
9.829075813293457,1.0,-72.56708526611328
9.83919882774353,1.0,-72.28762817382812
9.849343299865723,1.0,-71.67176818847656
9.859475374221802,1.0,-71.67176818847656
9.86956000328064,-1.0,-71.7345199584961
9.879672050476074,-1.0,-71.7345199584961
9.889774799346924,-1.0,-71.72174835205078
9.899943590164185,-1.0,-72.55626678466797
9.9100923538208,1.0,-72.55626678466797
9.920202732086182,1.0,-71.54781341552734
9.930318832397461,-1.0,-71.79285430908203
9.94042420387268,-1.0,-71.79285430908203
9.95055103302002,-1.0,-72.16205596923828
9.960680961608887,-1.0,-72.26087188720703
9.970816612243652,1.0,-72.26087188720703
9.980943202972412,1.0,-72.28424835205078
9.991068124771118,1.0,-72.28424835205078
10.001191854476929,1.0,-72.30742645263672
10.011303901672363,1.0,-72.34762573242188
10.021459817886353,1.0,-72.34762573242188
10.031543970108032,-1.0,-72.39653778076172
10.041638612747192,-1.0,-72.16954040527344
10.051746845245361,1.0,-72.16954040527344
10.061861753463745,1.0,-70.54475402832031
10.071981191635132,1.0,-70.54475402832031
10.082090854644775,1.0,-69.63508605957031
10.092210531234741,-1.0,-70.63522338867188
10.102340459823608,-1.0,-70.63522338867188
10.112444162368774,-1.0,-69.44593048095703
10.122547626495361,-1.0,-69.9169692993164
10.132658958435059,1.0,-69.9169692993164
10.142789125442505,1.0,-68.76579284667969
10.152899265289307,1.0,-69.20515441894531
10.163021802902222,1.0,-69.20515441894531
10.173145055770874,-1.0,-69.36542510986328
10.18331527709961,-1.0,-69.36542510986328
10.193431615829468,-1.0,-68.0970687866211
10.203553199768066,-1.0,-68.5164794921875
10.213685512542725,1.0,-68.5164794921875
10.223947525024414,1.0,-67.2724838256836
10.234199523925781,1.0,-66.1631851196289
10.244329452514648,1.0,-66.1631851196289
10.254446983337402,-1.0,-66.46875
10.264562606811523,-1.0,-66.46875
10.274672508239746,-1.0,-64.99447631835938
10.284772634506226,-1.0,-63.39666748046875
10.294884204864502,1.0,-63.39666748046875
10.30500078201294,1.0,-61.76272201538086
10.315101146697998,1.0,-59.985450744628906
10.325196266174316,1.0,-59.985450744628906
10.335327863693237,-1.0,-58.159095764160156
10.345494508743286,-1.0,-58.159095764160156
10.355755805969238,-1.0,-55.725799560546875
10.365903377532959,-1.0,-55.07508087158203
10.37601613998413,1.0,-55.07508087158203
10.38613486289978,1.0,-53.535606384277344
10.39625334739685,1.0,-52.5498161315918
10.406363010406494,1.0,-52.5498161315918
10.416510343551636,-1.0,-49.416114807128906
10.426691770553589,-1.0,-49.416114807128906
10.436803102493286,-1.0,-46.07215881347656
10.446948528289795,-1.0,-42.717979431152344
10.457095861434937,1.0,-42.717979431152344
10.467222452163696,1.0,-39.26715850830078
10.47735071182251,1.0,-35.783260345458984
10.487492561340332,1.0,-35.783260345458984
10.497650623321533,-1.0,-32.32329559326172
10.50780725479126,-1.0,-28.895185470581055
10.517936706542969,1.0,-28.895185470581055
10.52811598777771,1.0,-22.723495483398438
10.538283109664917,1.0,-22.723495483398438
10.548424005508423,-1.0,-18.480920791625977
10.558552503585815,-1.0,-13.238040924072266
10.568668842315674,-1.0,-13.238040924072266
10.57876968383789,-1.0,-6.787998199462891
10.588871955871582,-1.0,-4.1193695068359375
10.59897756576538,1.0,-4.1193695068359375
10.60927700996399,1.0,0.4342358112335205
10.61938214302063,1.0,0.4342358112335205
10.62949824333191,1.0,5.829798221588135
10.639633893966675,-1.0,11.307514190673828
10.649744987487793,-1.0,11.307514190673828
10.659867763519287,-1.0,16.624454498291016
10.66999077796936,1.0,21.617645263671875
10.680113554000854,1.0,21.617645263671875
10.690245866775513,1.0,26.325618743896484
10.700384140014648,1.0,30.723445892333984
10.710521697998047,-1.0,30.723445892333984
10.720647811889648,-1.0,35.09022521972656
10.730766773223877,-1.0,35.09022521972656
10.740892171859741,-1.0,40.06911849975586
10.751027822494507,1.0,46.06120681762695
10.761177062988281,1.0,46.06120681762695
10.77131986618042,-0.3535751700401306,51.32274627685547
10.781462669372559,-0.3535751700401306,55.782623291015625
10.791563272476196,-1.0,55.782623291015625
10.80168867111206,-1.0,59.572837829589844
10.811903476715088,1.0,59.572837829589844
10.822075128555298,1.0,63.05196762084961
10.832193613052368,1.0,65.8376693725586
10.842319250106812,1.0,65.8376693725586
10.852477312088013,-1.0,67.48574829101562
10.862963676452637,-1.0,69.55635833740234
10.873128414154053,1.0,69.55635833740234
10.883248567581177,1.0,71.27587890625
10.89344334602356,1.0,70.98230743408203
10.903558731079102,1.0,70.98230743408203
10.913666009902954,1.0,71.8372802734375
10.923772811889648,1.0,72.07582092285156
10.933875322341919,-1.0,72.07582092285156
10.943979978561401,-1.0,71.27777099609375
10.954111576080322,-1.0,71.27777099609375
10.964227437973022,-1.0,69.8298568725586
10.974469661712646,1.0,67.68733215332031
10.98467206954956,1.0,67.68733215332031
10.99484634399414,-1.0,63.46320724487305
11.004985809326172,-1.0,63.46320724487305
11.015116691589355,-1.0,59.40316390991211
11.025249481201172,-1.0,55.28794479370117
11.035369157791138,1.0,55.28794479370117
11.045478105545044,1.0,51.90005874633789
11.05556321144104,1.0,46.348751068115234
11.065701723098755,1.0,46.348751068115234
11.07583737373352,-1.0,40.568809509277344
11.085968732833862,-1.0,34.58123779296875
11.09611964225769,-1.0,34.58123779296875
11.106261968612671,-1.0,28.379032135009766
11.116366624832153,1.0,28.379032135009766
11.126508951187134,1.0,20.162416458129883
11.136634588241577,1.0,11.547767639160156
11.146748781204224,1.0,11.547767639160156
11.156859397888184,-1.0,3.8597865104675293
11.16697072982788,-1.0,-3.816697359085083
11.177069664001465,-1.0,-3.816697359085083
11.187177419662476,-1.0,-11.329948425292969
11.197296857833862,1.0,-19.248369216918945
11.207416296005249,1.0,-19.248369216918945
11.2175133228302,-1.0,-25.341346740722656
11.227632761001587,-1.0,-25.341346740722656
11.23773455619812,-1.0,-30.693307876586914
11.247831106185913,-1.0,-37.59490203857422
11.257927894592285,1.0,-37.59490203857422
11.26802921295166,1.0,-43.700321197509766
11.278158187866211,1.0,-49.11247253417969
11.28828740119934,1.0,-49.11247253417969
11.298421382904053,-1.0,-53.10070037841797
11.308561325073242,-1.0,-53.10070037841797
11.318677425384521,-1.0,-58.25475311279297
11.328782320022583,-1.0,-62.06632614135742
11.339099407196045,1.0,-62.06632614135742
11.349273204803467,1.0,-65.1192398071289
11.359435319900513,0.5576061010360718,-68.55706024169922
11.369566202163696,0.5576061010360718,-68.55706024169922
11.37970232963562,-1.0,-70.24452209472656
11.389836311340332,-1.0,-71.77630615234375
11.399947881698608,1.0,-71.77630615234375
11.410057067871094,1.0,-72.48162841796875
11.420181274414062,1.0,-72.48162841796875
11.430314064025879,1.0,-72.06541442871094
11.440428733825684,-1.0,-69.95491027832031
11.45054578781128,-1.0,-69.95491027832031
11.460662841796875,-1.0,-69.00176239013672
11.470778226852417,-1.0,-67.07575988769531
11.48088812828064,1.0,-67.07575988769531
11.49101734161377,1.0,-62.809593200683594
11.50113558769226,1.0,-58.285179138183594
11.511276006698608,1.0,-58.285179138183594
11.52141523361206,-1.0,-53.35805892944336
11.53156590461731,-1.0,-53.35805892944336
11.541677713394165,-1.0,-47.93095397949219
11.551796197891235,-1.0,-39.86259841918945
11.561912298202515,1.0,-39.86259841918945
11.572017669677734,1.0,-34.61744689941406
11.582130193710327,1.0,-29.203285217285156
11.592264652252197,1.0,-29.203285217285156
11.60238766670227,-1.0,-21.986614227294922
11.61247706413269,-1.0,-21.986614227294922
11.622559309005737,1.0,-13.1436185836792
11.632683992385864,1.0,-4.464674949645996
