t,u,omega_radps,thro,m0_omega
7.9548399448394775,0.7269765734672546,0.5732774138450623,0.5,6.0297879862717785e-30
7.964946508407593,0.7269765734672546,0.5752848982810974,0.5,3.1845353193154856e-30
7.975056886672974,0.8953307867050171,0.46491995453834534,0.5,1.6818606417327833e-30
7.985195636749268,0.8953307867050171,0.46491995453834534,0.5,1.6818606417327833e-30
7.995316028594971,1.0,0.2680135667324066,0.5,8.882477300689114e-31
8.005430698394775,1.0,0.025759311392903328,0.5,4.691140285770049e-31
8.015503644943237,0.3302152454853058,0.025759311392903328,0.5,4.691140285770049e-31
8.025620937347412,0.3302152454853058,-0.2140902280807495,0.5,2.477550416815688e-31
8.035741806030273,-0.8130268454551697,-0.4066339135169983,0.5,1.308478144280248e-31
8.045857191085815,-0.8130268454551697,-0.4066339135169983,0.5,1.308478144280248e-31
8.055954217910767,-0.7412973642349243,-0.5180193185806274,0.5,6.910514997523677e-32
8.066051483154297,-0.7412973642349243,-0.5180193185806274,0.5,6.910514997523677e-32
8.076154470443726,-0.7888924479484558,-0.5310066938400269,0.5,3.6496775052953276e-32
8.086277484893799,-0.7888924479484558,-0.4470921456813812,0.5,1.9275181841919906e-32
8.096405982971191,-0.9626381397247314,-0.4470921456813812,0.5,1.9275181841919906e-32
8.10651445388794,-0.9626381397247314,-0.2850903868675232,0.5,1.017988026045686e-32
8.11664342880249,0.09395356476306915,-0.07672268152236938,0.5,5.376339043230711e-33
8.12676215171814,0.09395356476306915,-0.07672268152236938,0.5,5.376339043230711e-33
8.136873006820679,0.9909529089927673,0.13975515961647034,0.5,2.8394269918913825e-33
8.146977424621582,0.9909529089927673,0.13975515961647034,0.5,2.8394269918913825e-33
8.157083749771118,0.8369218707084656,0.32660675048828125,0.5,1.499598347153147e-33
8.167185306549072,0.8369218707084656,0.45306751132011414,0.5,7.91988584182547e-34
8.177289724349976,0.7799924612045288,0.45306751132011414,0.5,7.91988584182547e-34
8.187384605407715,0.7799924612045288,0.5001447796821594,0.5,4.182762926063388e-34
8.197499990463257,0.8430351614952087,0.46308544278144836,0.5,2.2090599269860247e-34
8.207615375518799,0.8430351614952087,0.46308544278144836,0.5,2.2090599269860247e-34
8.217714071273804,0.06121955066919327,0.35129114985466003,0.5,1.1666800946954137e-34
8.227823257446289,0.06121955066919327,0.18590803444385529,0.5,6.161634312070153e-35
8.237923860549927,-1.0,0.18590803444385529,0.5,6.161634312070153e-35
8.248043537139893,-1.0,-0.004325210116803646,0.5,3.2541681344703046e-35
8.258186340332031,-1.0,-0.18814831972122192,0.5,1.7186361647917184e-35
8.26830792427063,-1.0,-0.18814831972122192,0.5,1.7186361647917184e-35
8.278429508209229,-0.8875196576118469,-0.33688706159591675,0.5,9.076697581089671e-36
8.28853702545166,-0.8875196576118469,-0.33688706159591675,0.5,9.076697581089671e-36
8.298688888549805,-0.8396461606025696,-0.42878371477127075,0.5,4.793713889302846e-36
8.308792114257812,-0.8396461606025696,-0.4519402086734772,0.5,2.5317234692103498e-36
