t_s,rate_sp_dps,rate_curr_dps,out,angle_deg,thro_out
7.867468223004835,100.0,0.00542804691940546,0.0,-4.043229103088379,0.0
7.919660087005468,100.0,9.683971313734219e-08,0.0,-4.04310417175293,0.0
8.081543230000534,100.0,-0.2477189004421234,0.0,-4.062405586242676,0.0
8.099653634999413,100.0,-0.23532764613628387,0.0,-4.067207336425781,0.0
8.149715578008909,100.0,-0.20245781540870667,0.0,-4.06766939163208,0.0
8.300699429004453,100.0,-0.0029236674308776855,0.0,-4.066970348358154,0.0
8.302128549010376,100.0,-0.14898823201656342,0.0,-4.065372467041016,0.0
8.307763033008086,100.0,-1.4815270333201624e-05,0.0,-4.062734127044678,0.0
8.31990629300708,100.0,-1.4815270333201624e-05,0.0,-4.062734127044678,0.0
8.331632522007567,100.0,-0.1283348947763443,0.0,-4.059727191925049,0.0
8.52952596799878,100.0,-0.10647355765104294,0.0,-4.057765483856201,0.0
8.585689922998426,100.0,-0.08901891112327576,0.0,-4.057234764099121,0.0
8.743048590011313,100.0,-0.12488089501857758,0.0,-4.058194637298584,0.0
8.743800376003492,100.0,-0.0009512401302345097,0.0,-4.0608954429626465,0.0
8.744581636012299,100.0,-2.1213386602880746e-08,0.0,-4.062627792358398,0.0
8.765724398006569,100.0,-0.02810513786971569,0.0,-4.065295696258545,0.0
8.834085740003502,100.0,0.21728745102882385,0.0,-4.064188480377197,0.0
8.874197482000454,100.0,0.6493009924888611,0.0,-4.067217826843262,0.0
8.908757573008188,100.0,0.6493009924888611,0.0,-4.067217826843262,0.0
8.97831769300683,100.0,0.7933391332626343,0.0,-4.066250801086426,0.0
8.978921832007472,100.0,0.913497805595398,0.0,-4.079787254333496,0.0
